"Asterionellopsis";"Coscinodiscus";"Dinophysis";"Ditylum";"Navicula";"Paralia";"Pleurosigma";"Thalassiosira";"Biddulphia";"Chaetoceros";"Guinardia";"Melosira";"Nitzschia";"Odontella";"Prorocentrum";"Rhizosolenia";"Skeletonema";"Thalassionema";"Lauderia";"Leptocylindrus";"Protoperidinium";"Cerataulina";"Dactyliosolen";"Gyrodinium";"Pseudo-nitzschia";"Eucampia";"Diploneis";"Gymnodinium";"Akashiwo";"Diplopsalis";"Euglenoidea";"Dictyocha";"Synedra";"Scenedesmus";"Scrippsiella";"Tripos";"Katodinium";"Bacteriastrum";"Torodinium";"Heterocapsa";"Amphidinium";"Pennées";"Cryptophyceae.x";"Alexandrium";"Licmophora";"Lithodesmium";"Polykrikos";"Gonyaulax";"Ceratium";"Karenia";"Chrysochromulina";"Karlodinium";"Eutreptiella";"Euglena";"Peridinium";"Cylindrotheca";"Lingulodinium";"Actinocyclus";"Gymnodiniales";"Azadinium";"Proboscia";"Dinobryon";"Oxytoxum";"Peridiniella";"Archaeperidinium";"Protoceratium";"Phalacroma";"Achnanthes";"Eutreptiaceae";"Grammatophora";"Ebria";"Hemiaulus";"Prasinophyceae";"Lepidodinium";"Striatella";"Eutreptia";"Amphora";"Ostreopsis";"Thalassionemataceae";"Goniodoma";"Cocconeis";"Asteromphalus";"Entomoneis";"Oscillatoria";"Pronoctiluca";"Corythodinium";"Hermesinum";"Thalassiothrix";"Lioloma"
0;0,0399179013959683;0,168756880857035;0;0;0;0,0440950734598147;0,0577971418340075;0;0,0822061141556535;-0,0381725691843922;0;0;0;0,137967486610684;0;0;0;0;0;0,126036233365281;0;0,0325907561163535;0,140479399036375;0,0945634941908011;0;0;0,10821581347723;0,0896263419293292;0,132160410225965;0;-0,0525515783313964;0;0;0,162560771042327;0,0769676583701279;0,0609031050065863;0;0,0434501134040566;0,0858654834606595;0,0711652511034636;0;-0,0421025875825243;0,0902701158057698;0;0,119971489109187;1;0,0657928291199149;0;0,175834016498374;0,0454147449943271;0,0529458271328488;0,041062607497403;0;0;0,0620761330692958;0;0;0;0;0,0380581073354414;0;0,0410769586221275;0,030660478356219;0,0325614097699189;0;0,110158667183929;0;0;0;0,0715260952355229;0;0;0,0541641647885168;0;0;0,0466469381177555;0;0;0;0;0,0400371084294738;0;0;0;0;0,124169737773359;0;0
0;0,062031945582953;0,0596441231997821;0;0;0;0;0;0;0,144141600069977;0,0423604916556998;0;0,0601005650810538;0;0,159215201513761;0,0863340691339444;0,0817702938178682;0,0698274988544661;0;0,094219300348238;0,0896940921331283;0,0986520194560168;0,0841612994633953;0,0994652390904819;0,126480333188442;0;0;0,114662685070436;0;0,0634727578959412;0;-0,0656708115892647;0;0;0,224957138955039;0,0885478405997754;0,0936882270853924;0,042896211096155;0;0,0921479073889768;0;0;-0,0618948392439211;0,0684461496830751;0,030444184070635;0;0,0657928291199149;1;0;0,0525353929631575;0,0520986848602872;0;0;0;0,185578641065223;0,133845039028093;0,0407156119490949;-0,0333692008640295;0,0558249616296232;0,0400600397186062;0;0,0533322972298202;0,0336281692120796;0;0;0;0;0;0,0412875905857682;0;0,0363868948108175;0,0390310350748503;0,035891538752186;0;0;0,0384079584942815;0;0;0;0;0;0;0,0308924866365098;0;0,0492888747852453;0;0,0554273925484501;0;0
0,0430315551595828;0;0;0;0;0;0,0568359946464864;0;0;0;0,0950830144406201;0;0,0436673952383127;0;0;0,131322550496601;0;0,0412712076983389;0;0,0895999105455684;0;0,071782485358537;0,0312250217314643;0;0,0796176802206117;0;0;0,0705232034581785;0;0;-0,040776195396074;0;0;0;-0,0305544850712044;0,0684662968549598;-0,0480586888275765;0;0;0;0;0;-0,093010784611939;0;-0,0655065946480888;0;0;0;1;-0,0410814227431276;-0,0474086366521162;0;0;0;0,0352404401338389;0;0;0;-0,0659227915650964;0;0;0;-0,0656855278515424;0;-0,0445761666553245;0;0;0;0;0;-0,0325538781650825;0;0;0;0;0;0;0;0;0;-0,0821000579242116;0;0;0;-0,0303396460566722;0;0;0;0
-0,0323761935195399;0;0,0909617464524056;0;-0,150490834436042;0;0;0,0867926752204467;-0,0362113714918571;0,0841267773554085;0;0;-0,12914490542501;0;0,129778743490135;-0,0827006433004727;0,0666299274696901;0,0607847894779746;-0,0617232309945861;0,106500116346771;0,258422792113066;0;0,114508558295922;0,191188272355194;0,0397524226217685;0;0;-0,057227782589964;0,0495869682125953;0,191461077101639;0,0336967352884617;-0,0660766321553403;0;0,0339408366700833;0,179175016442374;0,114039201497268;0,170655413343678;0,0928758709443882;0,184988581438911;0,252080745129966;0,247971270241204;0;0,0983465878844242;-0,0640005882858662;-0,0453044541327262;0,255946319706001;0,175834016498374;0,0525353929631575;-0,0410814227431276;1;0,23019569855032;0,228062657081404;0,0803760337026547;0,0714164368484673;-0,11912653955338;0,192254944114548;0,0909377068363794;0,120308796567405;0,270268035395461;0,0635678276749505;0,190542314197023;0,068428302222984;0,240422401901282;0,12041556561891;0,249958166239055;0,0638818054137427;0,187554411897797;0;0,0731110216571276;-0,0836426192747986;0,0359568309547069;0,0844500859015981;0,091872727735503;0,0930105764584079;0;0,113872809907024;0,0510093121360128;0,0391217552449269;-0,0364757474833249;0,0321327645130353;0;0,206489520850745;0;0;0,120508198090553;0,106246910902199;0,190007286161144;0;0,0671746881297899
0;0,0725590964755079;0;0,0321066893901104;-0,0799932052212967;0;0;0,138472497217022;0;0,152181425042912;0,0703957852062005;0;0;0;0,0644783802822265;-0,0543587311684704;0,164000395431929;0,0332084095837392;-0,0318675428003686;0,13634934579317;0,17010757912799;0;0,212145627790273;0,12377277264515;0,0863551376121533;0,0424496373467157;-0,0335787853365387;-0,0787514687393784;-0,033656697556936;0,118583887362238;0;0,0581208106501038;0;0,0751577241473702;0,119552228031909;0,0684053424901401;0,202980125676005;0,106895238986567;0,171136717505808;0,175823952534913;0,138170221328841;0;0,243813734093408;-0,0450966677082131;0;0,208020828629216;0,0454147449943271;0,0520986848602872;-0,0474086366521162;0,23019569855032;1;0,131825978316398;0,0643218876656245;0,151226923712986;-0,0977809591180494;0,266148847455698;0,0313173049815628;0,0737110358137694;0,291630679247958;0;0,155102812550157;0,178776392569887;0,159019945392179;0,0694253110135957;0,186498524918878;0,0494103643928447;0,0956089136558399;0;0;-0,0546488002492487;0,0471823865707867;0;0,172965257817439;0;0;0,270229278986971;0,0572471232656362;0;0;0,0326674993807524;0,041434215344039;0,133641761524486;-0,0344412989693482;0,0359604749882149;0,0358628599227389;0,0424346539435418;0,0661196271710946;0;0
-0,0441122975647682;0,0379857051318176;0,0344196301735099;0;-0,0776791565565788;0;0;0,0432214254649603;0;0;0;0;-0,131827894853603;0;0;-0,0851081029953677;0;0;0;0;0,105453046237071;0;0,0301223139888751;0,0853593164839814;0;0;0;0;0;0,0739838367863404;-0,0713510320796563;0;0;0,0563835738943636;0,0389046045622636;0,0748790694918567;0,146323126086236;0,0870776547361953;0,146013103206391;0,166955981386611;0,12819338696965;0;0,141502463216046;0;-0,0410464313389004;0,264244829782224;0,0529458271328488;0;0;0,228062657081404;0,131825978316398;1;0,188454031276239;0,0403586854892738;-0,0947239187464403;0,203383690607711;0;0;0,208337007924197;0;0,0913735185549012;0,088169437328121;0,181304127255852;0,0800730205509535;0,231233223341453;0;0,127495069764105;0;0;0;0;0,0515012460132722;0;0,0383123104779087;0;0,0366849624258205;0;0;-0,0361638740546068;0,0333028631936642;0;0,122023711802664;0;0;0;0,149035240798052;0,11759968798983;-0,0379828221563199;0,0314994092080405
0;0,0421779693706079;0;0,0386791301300188;0;0,0591043835076077;0;0,0901671463462266;0;0;0;0;-0,096696663315468;0,0479833070440327;0,0359524832277751;-0,0582585000430806;0,0508095549938562;0,0317757711844219;0;0;0,0542409932573435;0,0452851301990579;0;0,0332932175845115;0;0;0;0;0;0;-0,064654052643257;0;0;0,0566181273284584;0,0753597869696234;0;0,0697026199005976;0,0481998869396566;0;0,104073120878195;0,0367938958339255;0;0,115285071183645;0;0,0576057175643406;0,159632927361237;0,041062607497403;0;0;0,0803760337026547;0,0643218876656245;0,188454031276239;1;0;-0,034367618888991;0,152644204971495;0;0,047703203140396;0,114113069667975;0,0747101876875108;0;0;0,0485905696534011;0,0522795738226307;0,140630686957114;0;0,0897923418479204;0,0698700455852646;0;0,0613923215383329;0;0;0,0303553036792151;0;0;0;0,0555378904601945;0;-0,032769547247759;0;0,0998956234442057;0,0612210124417982;0;0;0;0,0795490916867943;0,110580137179845;0;0,0406064971524298
0;0;-0,0394025871711237;0;-0,0340068188747147;0,0480496164684379;0;0,0756099781812269;0;0,0407647111719777;0;0;-0,0645336185632987;0;0;-0,0384375490122794;0,0517192971702212;0;0;0;0,0917876539795879;-0,0334278959168657;0,0730441795179559;0,0524197177642784;0;0;0;-0,111407469799145;0;0,0642322173071654;-0,0607660731268354;0,0516986926164177;0;0;0,0460933578538677;0;0,161303475033049;0;0,113215810129295;0,0975818947142407;0,102434904125144;0;0,215084216329874;-0,0324303530036815;0,0319132466679071;0;0;0;0;0,0714164368484673;0,151226923712986;0,0403586854892738;0;1;-0,0768007376418435;0,160207254421663;0;0,0318402198670609;0,282200380115284;0;0,0382376438945812;0,12474234936152;0,102614899729697;0;0,0511676818837371;0;0,0747484831036365;0;0;-0,0497248893298477;0;0;0,0729333095366018;0;0;0,0479763199438943;0,0622157279031911;0;0;0;0,065655848270716;0,111366781176313;0;0;0,0388353064840371;0,052979078661445;0,0885597803168991;0;0
0;0;0,0964482768915791;0;0,182987212264807;0;0,0884254680396626;-0,0726876295276617;0,03449823508151;0,173943974533288;0,085687073901903;0,0368577307750395;0,277851680908964;0;0,211303933403011;0,270853171163933;-0,0397371094546542;0,115776841541748;0,0397918109858892;0,173376941491381;-0,146726165344446;0,222008344673074;0;0,117791335967436;0,224547619432407;0,0412258701443496;-0,0640691744102305;0,376877111417065;0;-0,0538003264513913;0;-0,124097198791168;-0,0428488377903105;-0,0512247539825314;0,268558179886057;0,0422005376299723;0,0340890660624928;0;-0,134574705990618;-0,0416571275932265;-0,143505167377279;-0,0901312436232086;-0,288763973878452;0,112942244613294;0;-0,0613395718769951;0;0,185578641065223;0,0352404401338389;-0,11912653955338;-0,0977809591180494;-0,0947239187464403;-0,034367618888991;-0,0768007376418435;1;0;-0,0374092041864284;-0,106881637335016;-0,178946105821539;0;-0,155234508392411;-0,0693947594343865;-0,0815954044429833;-0,0589728153295695;-0,0764960650322309;0,0402049981519025;-0,0479269207098953;0;0;0,124327636925338;0;0;-0,0424461776445839;-0,0499500734565613;0;-0,0459119085142233;-0,0476537730418902;-0,0355119555764783;-0,054845488966814;-0,0476447112639272;-0,0543722061352777;-0,0569937698079892;-0,0327444712917449;0;-0,0444637028718389;-0,0491798788399051;0;0,0967133776794079;0
0,099244199190446;0,0861739268001499;0,0305505025422659;0;-0,0417218610000095;0,178624912604951;0,173631587599181;0,0780912979152702;-0,0402784975289018;0,184641078652204;0,179342848059579;0;-0,160511584761555;0,0355296339559765;0,101644625954771;0,109268332185048;0,0901698204453075;0,22093027656712;0,0397673054319396;0,225092460162674;0,136225645943201;0,143061806131077;0,240517887481397;0,117924054677635;0,171060335542164;0,0325013712308235;0;0;0,0978007936999584;0,150990980064141;-0,152193367018064;0;0;0,0329933591922383;0,146028777582733;0,105420218052722;0,255527823474451;0,206329523768855;0,153868438914684;0,292184941243403;0,119880677868064;0,149494224116025;0,111775085106742;0,0470378895533782;0;0,209339274849632;0,0620761330692958;0,133845039028093;0;0,192254944114548;0,266148847455698;0,203383690607711;0,152644204971495;0,160207254421663;0;1;0;0;0,391576541333199;0,111343415725188;0,171952975575233;0,104888431571733;0,171003149898236;0,0490871900495404;0,156682561458843;0;0,0786197999826522;0;0,108429486307262;0;0;0,07482920981984;0,068898322874263;0;-0,0337413372112363;0,131370536729435;0,0652788586944898;0;-0,0658096729248042;0;0;0,119511369290297;0,161041590850338;0;0,0842501716089078;0,0797616343565641;0,128115971498372;0,14808853166494;0,161157451634955
