"Asterionellopsis";"Coscinodiscus";"Dinophysis";"Ditylum";"Navicula";"Paralia";"Pleurosigma";"Thalassiosira";"Biddulphia";"Chaetoceros";"Guinardia";"Melosira";"Nitzschia";"Odontella";"Prorocentrum";"Rhizosolenia";"Skeletonema";"Thalassionema";"Lauderia";"Leptocylindrus";"Protoperidinium";"Cerataulina";"Dactyliosolen";"Gyrodinium";"Pseudo-nitzschia";"Eucampia";"Diploneis";"Gymnodinium";"Akashiwo";"Diplopsalis";"Euglenoidea";"Dictyocha";"Synedra";"Scenedesmus";"Scrippsiella";"Tripos";"Katodinium";"Bacteriastrum";"Torodinium";"Heterocapsa";"Amphidinium";"Pennées";"Cryptophyceae.x";"Alexandrium";"Licmophora";"Lithodesmium";"Polykrikos";"Gonyaulax";"Ceratium";"Karenia";"Chrysochromulina";"Karlodinium";"Eutreptiella";"Euglena";"Peridinium";"Cylindrotheca";"Lingulodinium";"Actinocyclus";"Gymnodiniales";"Azadinium";"Proboscia";"Dinobryon";"Oxytoxum";"Peridiniella";"Archaeperidinium";"Protoceratium";"Phalacroma";"Achnanthes";"Eutreptiaceae";"Grammatophora";"Ebria";"Hemiaulus";"Prasinophyceae";"Lepidodinium";"Striatella";"Eutreptia";"Amphora";"Ostreopsis";"Thalassionemataceae";"Goniodoma";"Cocconeis";"Asteromphalus";"Entomoneis";"Oscillatoria";"Pronoctiluca";"Corythodinium";"Hermesinum";"Thalassiothrix";"Lioloma"
0,289896744840035;0,0383170755099363;0;0,147592862765134;0,0419187039182469;0,112858016364171;0,21990715643475;0,0448678458980665;0,0453094045912508;0,411500138147814;1;0;0,0573265837514094;0;0,0350650328993437;0,383701485789988;0,149252505794332;0,253484410112295;0,134329783539007;0,497353991590557;0,123675102435562;0,309661024800794;0,463028304561303;0,0921974955582573;0,412037765130831;0,236789758497685;0,0623306481772658;0,0515567577517457;0;0,0783408298239848;0;0,0650094642551926;0;0;0,0852545658156722;0,172342067180628;0,0539735566908868;0,239746758101799;0,0330368048852672;0,0383868891068867;0;0;0;0;0;0,0371066899172447;0;0,0423604916556998;0,0950830144406201;0;0,0703957852062005;0;0;0;0,085687073901903;0,179342848059579;0;0;0;0;0,237731944068371;0,0460364018429998;0;0;0,0465696949620239;0;0;0;0;0;0;0,318281891913603;0;0;0;0,0392946727711107;0;0;0,0838237789441171;0;0;0,037158695027061;0,0807536897108345;0,03508793080428;0;0;0;0,125282303240938;0,0981831866559024
0,045073618878742;0,0386977251043726;0;0,0396172730680151;0,0546583646319411;0;0,0587279187068772;0,0539102932478673;0;0;0;1;0,0538776715490937;0;0;0;0,0552203732638123;0,0344762799631678;0,0522404867196618;0;0;0;0;0;0,0389603447023501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0368577307750395;0;0;0;0;0;0;0,0386258655169639;0;0;0;0;0;0,0468343098171021;0;0,0372441553414217;0;0,0422455409401526;0;0;0;0;0;0;0;0;0;0;0;0,0362443730346647;0;0;0;0;0
0,0659919752290867;0;0;0;0,266940966376186;0;0,17593117631852;0;0,0474481576301894;0,136719865261236;0,0573265837514094;0,0538776715490937;1;0;0,063579971429793;0,174371437376844;0,0613374941309065;0;0;0,0936878149289925;0;0,122475739448049;0;0,0318160136419774;0,142520272870244;0,0364014930457212;0;0,256085583226713;0;0;0;0;0;0;0,111915455127197;0;0;0;0;0;0;0;0;0;0;0;0;0,0601005650810538;0,0436673952383127;0;0;0;0;0;0,277851680908964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,106884287189154;0;0;0;0;0;0;0;0;0,145330873233238;0;0;0;0;0;0;0;0;0;0
0,0337539724843149;0,0404605439128013;0;0,0325007659545244;0;0;0,0659746215358028;0,0840380564802807;0;0,0355111029894999;0;0;0;1;0;0;0,0468659388862615;0;0,0400822721455211;0;0;0;0;0;0;0;0;0;0;0;0;0,0763407047925852;0;0;0;0;0;0;0;0;0;0;0;0;0,0353305521932163;0;0;0;0;0;0;0;0,0479833070440327;0;0;0,0355296339559765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,0329484970385037;0;0,294519440010595;0,048675181592775;0;0;0,073403951638126;0,0707614958860844;0;0,176183814272402;0,0350650328993437;0;0,063579971429793;0;1;0,0714049654866487;0,107215130029291;0;0;0,119111048603726;0,239146531422147;0,0390390716405642;0,0871409851260713;0,224467357975438;0,200685379521289;0,039215344855493;0;0,216947725529546;0,0702138858957427;0,139173146901124;0,0374053914100384;0;0;0;0,384174207205717;0,109269327807584;0;0;0;0,164166912524116;0,0390001294003488;0;0;0,203666571390012;0;0,0646037738111041;0,137967486610684;0,159215201513761;0;0,129778743490135;0,0644783802822265;0;0,0359524832277751;0;0,211303933403011;0,101644625954771;0,103701690209744;0;0;0;0,047558862545218;0,0450232189025028;0;0,0525319190879898;0,0749989696877345;0,0488837781487185;0;0;0,0702488474239652;0;0,124555121483379;0,0538555013281417;0,0768735067161049;0;0;0,0568405228299816;0;0;0,0339215471413149;0;0,0524503239841324;0,112387621473896;0,0372374074465472;0;0;0;0,112833550725641;0;0
0,222631385822249;0,0805770622755767;0;0;0,123615368889544;0,0892875426334308;0,219776289637997;0;0;0,364753946042345;0,383701485789988;0;0,174371437376844;0;0,0714049654866487;1;0;0,248065458714648;0,133961850738388;0,394491991304982;0;0,355115415651623;0,221547725129674;0,0878498445033134;0,402684033054391;0,118945665701418;0;0,243775045452001;0;0;0;0;0;0;0,148095409735143;0,156539505248065;0;0,163953682208915;0;0;0;0;0;0;0;0;0;0,0863340691339444;0,131322550496601;0;0;0;0;0;0,270853171163933;0,109268332185048;0;0;0;0;0;0;0;0;0;0,0379232760207416;0;0;0;0;0,0339547205925071;0,243044114020567;0;0;0;0;0;0;0,0998384855153677;0;0;0;0,0637212408514459;0;0;0;0;0,129018321263506;0,059953988518988
0,286418410308563;0,0657768264028411;0;0,193748079156656;0;0;0,109170375117187;0,236035177062495;0;0,40142595420516;0,149252505794332;0,0552203732638123;0,0613374941309065;0,0468659388862615;0,107215130029291;0;1;0,150705397554658;0,112110523329782;0,193596657374252;0,24684435811483;0,0904739552506705;0,343225852590941;0,100802375013409;0,332287580940529;0,176032185464099;0;0;0;0,0769309347738397;0,116078533074708;0,129584280127384;0,0975181116357166;0,151969714124723;0,215591274264354;0;0,033207548567473;0,118778457856715;0;0,06313622018429;0,0419448091271854;0,0476570410146788;0,0639529297519038;0;0,0939375990594142;0,0775430253697147;0;0,0817702938178682;0;0,0666299274696901;0,164000395431929;0;0,0508095549938562;0,0517192971702212;0;0,0901698204453075;0,0650240551447693;0;0,0427572300511472;0;0,135682786322308;0,176656066171;0;0,0619532837462629;0,0858934982471669;0;0;0,0920942770640039;0,0338823472328158;0;0,0928069465633178;0,110073007289521;0,0710037360268536;0;0,054278913764329;0,0770482808274631;0;0;0;0;0,0856025637219143;0;0,0392772142626652;0,102746960704994;0;0;0;0;0
0,249146137436258;0,0806383474804107;0;0,0985647632887262;0,0317733390048529;0,0835822867806577;0,204133419726363;0,0922160544190673;0,0304970767257407;0,281788854525462;0,253484410112295;0,0344762799631678;0;0;0;0,248065458714648;0,150705397554658;1;0,114008035979651;0,242160353472912;0,0653531735330165;0,166618316540644;0,263629948674794;0,0705408180020823;0,268556792136515;0,0721510017954526;0;0;0;0,115984072817976;0;0,075531157096509;0;0;0,106001926053101;0,140767289310774;0,0560892608748665;0,178539427860049;0;0,0656920614548354;0;0;0;0;0;0,0992495126829355;0;0,0698274988544661;0,0412712076983389;0,0607847894779746;0,0332084095837392;0;0,0317757711844219;0;0,115776841541748;0,22093027656712;0;0;0,034130398024483;0,0496835522207568;0,149170547830559;0;0;0;0,0718591200770037;0,0574818051261222;0,0669808221284151;0;0;0;0,0671296584147515;0,211163916963432;0;0;0;0;0;0;0;0;0;0,126047161952381;0,0379494770549812;0;0;0;0,105573899381227;0,116218569081536;0,0747892869335969
0,14067275782257;0,0668708202283617;0;0,067208095298629;0,0362006429561039;0,0842170653315508;0,0863649393646709;0,101507654189215;0,05906872453699;0,127249129253045;0,134329783539007;0,0522404867196618;0;0,0400822721455211;0;0,133961850738388;0,112110523329782;0,114008035979651;1;0,0623204788905894;0;0,110593733573262;0,0726418501237422;0;0,106050766671399;0;0;0;0;0;0;0,0782949367656221;0,0417564816399922;0;0;0;0;0,145725200592735;0;0;0;0,071553819725221;0;0;0;0;0;0;0;0;0;0;0;0;0,0397918109858892;0,0397673054319396;0;0;0;0;0;0;0;0;0;0;0;0;0,0607799620783961;0,047306825758682;0;0,0879083172516214;0;0;0;0;0;0;0;0;0;0;0,0787052677133493;0;0;0;0;0,0544978484848983;0
0,185747076168863;0,0430735666343725;0;0,113727548013387;0;0,0960323197880763;0,167221212518521;0,0373411954456491;0;0,502049396211993;0,497353991590557;0;0,0936878149289925;0;0,119111048603726;0,394491991304982;0,193596657374252;0,242160353472912;0,0623204788905894;1;0,209504244920649;0,362391736146092;0,520852054652294;0,179126019079202;0,524118083627713;0,244817514458691;0;0,112791732351973;0;0,10045511090929;0;0;0;0,0642676604825639;0,22091227099371;0,241970193969856;0,100758565747488;0,198939111088623;0,0713780066050178;0,133350811200477;0,0445258440874106;0,0337086617816531;0;0;0;0,115730023280439;0;0,094219300348238;0,0895999105455684;0,106500116346771;0,13634934579317;0;0;0;0,173376941491381;0,225092460162674;0,0489288150214791;0;0;0;0,333208051434237;0,0686763923048993;0;0;0,0982817407905136;0,0810094251451529;0;0;0;0;0;0,32646761976026;0;0;0;0,0847587050919739;0;0;0,0903646594057855;0;0;0,0667242996653527;0,073812880618154;0,0439058561684751;0,0514922378248941;0;0,052725177296611;0,114882809702843;0,109797746970427
0,136188700217522;0,0463078009823005;0,103246215658447;0,130364487211478;0;0,0346025337335087;0,053387125201713;0,122662825367507;0;0,297974765239707;0,123675102435562;0;0;0;0,239146531422147;0;0,24684435811483;0,0653531735330165;0;0,209504244920649;1;0,0542877605023302;0,240844506182477;0,238018940245711;0,244399929796298;0,0931734352704826;0,081916314668247;0;0;0,231114630488284;0,0634355319045209;0;0;0,0797998128845869;0,267598841769326;0,17913740632305;0,0675218578458902;0,130203595051647;0,122042081898543;0,202949771461371;0,201900204422333;0,115082528028824;0,045815663261004;0;0;0,0979482272331242;0,126036233365281;0,0896940921331283;0;0,258422792113066;0,17010757912799;0,105453046237071;0,0542409932573435;0,0917876539795879;0;0,136225645943201;0,155713642264911;0,0678491918071835;0,185418860571178;0,0928096914034439;0,282556127010474;0,171160858846037;0,0447724553166302;0,0955625189085542;0,105885184248211;0,0417996040854786;0,0761300104269975;0,0380770875366832;0,0716984384538697;0;0,111602348809284;0,12504277369684;0,100434035460802;0,0312477874249842;0;0,10220295652849;0;0;0,0972918468007449;0,0300609688533941;0;0,142889235927504;0,0961807404359478;0,0463143077531945;0,0815121030502957;0,0363793556362845;0,129221997561281;0;0,087360149608665
0,212255763864915;0,0366511493540903;0,0392136690607108;0;0,0927009690123643;0,0832157155909453;0,183173217022611;0;0;0,350451747242909;0,309661024800794;0;0,122475739448049;0;0,0390390716405642;0,355115415651623;0,0904739552506705;0,166618316540644;0,110593733573262;0,362391736146092;0,0542877605023302;1;0,286876288379523;0,0997190371213544;0,341791652200999;0,123939628761691;0;0,215251726057475;0;0;0;0;0;0;0,174094044577044;0,10660041268231;0,0625379837144907;0,247884175856971;0;0,0334472071221151;0;0,0947762132229485;0;0;0;0,0885221241388487;0;0,0986520194560168;0,071782485358537;0;0;0;0,0452851301990579;0;0,222008344673074;0,143061806131077;0;0;0;0,0478706540533774;0,0600298265045803;0;0;0;0;0,057708546537613;0;0;0,066742870507016;0,04140466721948;0;0,214843834555946;0;0;0;0;0;0;0,0585496628613695;0;0;0;0,157255423985347;0;0;0;0;0,0887868635486905;0,0827675333442147
0,351099162164475;0,0381256480516462;0;0,184575086482778;0;0,0966604487122877;0,168769815530684;0,119315264691485;0;0,518918468263994;0,463028304561303;0;0;0;0,0871409851260713;0,221547725129674;0,343225852590941;0,263629948674794;0,0726418501237422;0,520852054652294;0,240844506182477;0,286876288379523;1;0,14154381093861;0,456495465145865;0,225345867422671;0,0594972006973691;0;0;0,161703996748138;0;0,0930506396900774;0,0558609767737455;0,105852282050935;0,154332021688794;0,130403667353895;0,115768093773218;0,253988838954988;0,0913187042969359;0,154634285299561;0,0791426287818207;0,0707128828416461;0;0;0;0,114923919533954;0,0325907561163535;0,0841612994633953;0,0312250217314643;0,114508558295922;0,212145627790273;0,0301223139888751;0;0,0730441795179559;0;0,240517887481397;0,0686075322955062;0;0,129237889519201;0,0385756367290514;0,317277710280813;0,125414458910657;0;0,0360671956495245;0,099923042816244;0;0;0,032031664502925;0,043270563776194;0;0,0392794065799092;0,276170634544597;0,0807984532616267;0;0;0,102220398243358;0;0;0,0445470528954818;0;0;0,0885215146906568;0,0982916246277195;0,0635488680324817;0,0522290347837162;0;0,0645210814912977;0,0712605692751451;0,111337734792185
0,0636158444078682;0,0474447798978084;0,156650990713939;0,0340821803211987;0;0;0,0397714604458814;0;0;0,22174255524946;0,0921974955582573;0;0,0318160136419774;0;0,224467357975438;0,0878498445033134;0,100802375013409;0,0705408180020823;0;0,179126019079202;0,238018940245711;0,0997190371213544;0,14154381093861;1;0,227451170666245;0,0557667608890739;0;0,201002712032101;0;0,148171330409756;0;0;0;0;0,334727802036978;0,126107698882807;0,194500459298586;0,0648436950469304;0,0820679586146174;0,1794153826754;0,159864559141678;0;0;0,0964515285006798;0;0,0845844027238511;0,140479399036375;0,0994652390904819;0;0,191188272355194;0,12377277264515;0,0853593164839814;0,0332932175845115;0,0524197177642784;0,117791335967436;0,117924054677635;0,0494679216753348;0;0,100832140530629;0;0,0518950512890423;0,111626496052502;0,13212128967435;0,0791342395688657;0,0894162359141714;0,0624613610324112;0,0585862612461453;0;0;0;0;0,0640703566889102;0,0629114896378062;0;0;0,072120486902911;0;0;0;0;0;0,0638401976825885;0;0;0,0364680034676829;0;0;0;0
0,35213521271481;0,0747546632891528;0,0827583096698881;0,15418880094881;0;0,0885136647170574;0,230778496470494;0,116403611865864;0,0374525574684522;0,633159202702722;0,412037765130831;0,0389603447023501;0,142520272870244;0;0,200685379521289;0,402684033054391;0,332287580940529;0,268556792136515;0,106050766671399;0,524118083627713;0,244399929796298;0,341791652200999;0,456495465145865;0,227451170666245;1;0,19742548370201;0;0,205062184817665;0;0,124355709934829;0;0;0;0,0938533003591226;0,324693789067107;0,171223037379326;0,0578562620478668;0,217690922763137;0;0,075362473885378;0;0;0;0;0;0,0785751740357882;0,0945634941908011;0,126480333188442;0,0796176802206117;0,0397524226217685;0,0863551376121533;0;0;0;0,224547619432407;0,171060335542164;0;0;0;0;0,219845151596598;0,129299607895929;0;0;0,036502772270032;0,055386048324964;0;0,0373273765739494;0,0318944151032657;0;0,0337586615504936;0,257793706119592;0;0;0;0;0;0;0,10317985318277;0;0;0;0,0409491974465863;0,0379888500937526;0;0;0;0,0763840993976037;0,102684332548887
0,190272482015659;0,0535007330716085;0;0,123143455223576;0,032408395505914;0,0319257131518457;0,0768484729947914;0,0461754691542641;0;0,202294141174806;0,236789758497685;0;0,0364014930457212;0;0,039215344855493;0,118945665701418;0,176032185464099;0,0721510017954526;0;0,244817514458691;0,0931734352704826;0,123939628761691;0,225345867422671;0,0557667608890739;0,19742548370201;1;0,0383693580318682;0;0;0,0510008227178182;0,0741636707379954;0,0752771447254009;0;0,0621642496802004;0,0758774798777436;0;0;0,0958423770940916;0;0,0401870810328682;0;0;0;0;0;0;0;0;0;0;0,0424496373467157;0;0;0;0,0412258701443496;0,0325013712308235;0,0748339324665879;0;0;0,0419611736571366;0,140318222641934;0,0309052735288644;0;0;0;0;0;0,0347685163543952;0;0;0;0,121677727994456;0,0605103505014189;0;0;0;0;0;0,0456677308916208;0;0,0323070393018833;0;0;0,0385672084648654;0;0;0;0;0
0,0673353350156637;0;0;0,0407284353427708;0;0,0895959208518495;0,0939534405639703;0;0;0;0,0623306481772658;0;0;0;0;0;0;0;0;0;0,081916314668247;0;0,0594972006973691;0;0;0,0383693580318682;1;0;0;0;0;0;0,0389761182258469;0;0;0,0582692758616606;0;0,0718204349449317;0;0;0,0535819390210534;0,241624942833062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0305607908475974;0;0,103239498057754;0,148449394634724;0;0;0;0;0,0304959131149818;0;0;0;0;0;0,0570945833988864;0;0;0;0;0,0625948174746708;0;0;0;0;0;0,250345222187453;0;0;0;0;0;0,086952972087572
0;0,0340592370209215;0,175041354057176;0;0,19233464373485;0;0,104767461306908;0;0;0,124503420119781;0,0515567577517457;0;0,256085583226713;0;0,216947725529546;0,243775045452001;0;0;0;0,112791732351973;0;0,215251726057475;0;0,201002712032101;0,205062184817665;0;0;1;0,0458456148014941;0;0;0;0;0;0,300132760663657;0,0488907542360037;0;0;0;0;0;0;0;0,251071068667979;0;0;0,10821581347723;0,114662685070436;0,0705232034581785;0;0;0;0;0;0,376877111417065;0;0;0;0;0;0;0;0;0;0;0,0400248257665128;0;0;0;0,113398076551398;0;0;0;0,085365728259513;0;0;0;0;0,127386355021713;0;0;0;0;0;0;0;0;0,123317877056904;0
