"v1";"v2";"asso"
"Ditylum";"Thalassionema";0,334243470506404
"Ditylum";"Trieres";0,0801592462610832
"Ditylum";"Lauderia";0,335261304028128
"Ditylum";"Dactyliosolen";0,126273989231795
"Ditylum";"Gyrodinium";0,0803028400367855
"Ditylum";"Phaeocystis";0,0743787663885068
"Ditylum";"Pseudo-nitzschia";0,213996143870369
"Ditylum";"Eucampia";0,161693152502164
"Ditylum";"Gymnodinium";0,0537118581589041
"Ditylum";"Diplopsalis";0,210363037727275
"Ditylum";"Porosira";0,109554513223217
"Ditylum";"Scenedesmus";0,0575706934933761
"Ditylum";"Scrippsiella";0,133519195041398
"Ditylum";"Heterocapsa";0,127225290070953
"Ditylum";"Peridiniales";0,0685276261934167
"Ditylum";"Alexandrium";0,10088163478853
"Ditylum";"Lithodesmium";0,0904934360306143
"Ditylum";"Gonyaulax";0,194952068043153
"Ditylum";"Bacillariaceae";0,0619676068790019
"Ditylum";"Dinophyceae.x";0,0523721863177582
"Navicula";"Paralia";0,337002230086869
"Navicula";"Pleurosigma";0,190639712838793
"Navicula";"Biddulphia";0,284961902652563
"Navicula";"Chaetoceros";0,0567702419298388
"Navicula";"Guinardia";0,198768826309623
"Navicula";"Nitzschia";0,0635384132296948
"Navicula";"Odontella";0,170123561167702
"Navicula";"Prorocentrum";0,132520862988807
"Navicula";"Rhaphoneis";0,353024534355561
"Navicula";"Rhizosolenia";0,0759311368980603
"Navicula";"Trieres";0,0720235487611844
"Navicula";"Leptocylindrus";0,117453684300731
"Navicula";"Meuniera";0,160155404899432
"Navicula";"Protoperidinium";0,203640031876383
"Navicula";"Cerataulina";0,0773988060996678
"Navicula";"Gyrodinium";0,179827173871493
"Navicula";"Diploneis";0,195029269350449
"Navicula";"Gymnodinium";0,151992591869864
"Navicula";"Euglenoidea";0,0904818828177459
"Navicula";"Trigonium";0,21808397795159
"Navicula";"Helicotheca";0,0740349989222734
"Navicula";"Dictyocha";0,186553181305432
"Navicula";"Katodinium";0,222769871761203
"Navicula";"Torodinium";0,124928704723654
"Navicula";"Ciliophora.x";0,215904691274509
"Navicula";"Heterocapsa";0,092880870156577
"Navicula";"Amphidinium";0,158543929351023
"Navicula";"Pennées";0,185603667093781
"Navicula";"Cryptophyceae.x";0,414184913941601
"Navicula";"Chlorophyceae";0,073254174302497
"Navicula";"Licmophora";0,074204568897234
"Navicula";"Polykrikos";0,115158915169945
"Navicula";"Brockmanniella";0,174267860633451
"Navicula";"Karlodinium";0,124778229739117
"Navicula";"Delphineis";0,338197286792853
"Navicula";"Eutreptiella";0,357660431981074
"Navicula";"Gymnodiniales";0,298444400563144
"Paralia";"Pleurosigma";0,135320297860579
"Paralia";"Thalassiosira";0,147481438690604
"Paralia";"Bacillaria";0,138308375758364
"Paralia";"Biddulphia";0,369147729342124
"Paralia";"Guinardia";0,0542361411691298
"Paralia";"Odontella";0,286547416682268
"Paralia";"Plagiogramma";0,115986827199256
"Paralia";"Rhaphoneis";0,470591403278964
"Paralia";"Thalassionema";0,151720652135584
"Paralia";"Trieres";0,16922493899031
"Paralia";"Lauderia";0,0894995237532349
"Paralia";"Meuniera";0,121302571078246
"Paralia";"Gyrodinium";0,053348502792495
"Paralia";"Phaeocystis";0,0755644432135443
"Paralia";"Diploneis";0,188296146674277
"Paralia";"Trigonium";0,249533754024434
"Paralia";"Helicotheca";0,119396791974615
"Paralia";"Dictyocha";0,153888537876532
"Paralia";"Porosira";0,118845449214465
"Paralia";"Katodinium";0,162639494526188
"Paralia";"Torodinium";0,124719887370456
"Paralia";"Ciliophora.x";0,19040842209996
"Paralia";"Amphidinium";0,0763301378164741
"Paralia";"Pennées";0,175034810881677
"Paralia";"Cryptophyceae.x";0,30007938540328
"Paralia";"Chlorophyceae";0,0956198371719888
"Paralia";"Brockmanniella";0,319892013727579
"Paralia";"Karlodinium";0,0950523255537112
"Paralia";"Delphineis";0,374621596316865
"Paralia";"Eutreptiella";0,254018929048414
"Paralia";"Gymnodiniales";0,188412409473636
"Pleurosigma";"Thalassiosira";0,11151850001525
"Pleurosigma";"Biddulphia";0,196003234164752
"Pleurosigma";"Chaetoceros";0,326401562546858
"Pleurosigma";"Guinardia";0,244841284945279
"Pleurosigma";"Nitzschia";0,100829216999933
"Pleurosigma";"Odontella";0,0630513638968905
"Pleurosigma";"Prorocentrum";0,276393426501038
"Pleurosigma";"Rhaphoneis";0,224052936973166
"Pleurosigma";"Rhizosolenia";0,197967965048218
"Pleurosigma";"Skeletonema";0,048448109019162
"Pleurosigma";"Thalassionema";0,248112575171176
"Pleurosigma";"Trieres";0,126359565273176
"Pleurosigma";"Lauderia";0,0554905632933034
"Pleurosigma";"Leptocylindrus";0,214517880286184
"Pleurosigma";"Meuniera";0,065777774860538
"Pleurosigma";"Protoperidinium";0,244248691595449
"Pleurosigma";"Cerataulina";0,16305254800349
"Pleurosigma";"Dactyliosolen";0,196243335553529
"Pleurosigma";"Gyrodinium";0,179757170182913
"Pleurosigma";"Pseudo-nitzschia";0,278276012340984
"Pleurosigma";"Eucampia";0,120651173390142
"Pleurosigma";"Diploneis";0,146242479395729
"Pleurosigma";"Gymnodinium";0,133868045024596
"Pleurosigma";"Diplopsalis";0,159253158141187
"Pleurosigma";"Trigonium";0,127744065234414
"Pleurosigma";"Scrippsiella";0,134668251398331
"Pleurosigma";"Katodinium";0,185555953476058
"Pleurosigma";"Torodinium";0,153956754533535
"Pleurosigma";"Ciliophora.x";0,240870479780821
"Pleurosigma";"Heterocapsa";0,0929698544355434
"Pleurosigma";"Amphidinium";0,0933556850551943
"Pleurosigma";"Pennées";0,0851408482402512
"Pleurosigma";"Cryptophyceae.x";0,199413032208752
"Pleurosigma";"Mesodinium";0,0870661274101771
"Pleurosigma";"Alexandrium";0,0831743763238778
"Pleurosigma";"Licmophora";0,0673502054984455
"Pleurosigma";"Lithodesmium";0,0674313760993838
"Pleurosigma";"Polykrikos";0,163250487879172
"Pleurosigma";"Brockmanniella";0,0864007746777667
"Pleurosigma";"Karlodinium";0,134268674737556
"Pleurosigma";"Delphineis";0,162255008296969
"Pleurosigma";"Eutreptiella";0,169985623223512
"Pleurosigma";"Cylindrotheca";0,0553828571672911
"Pleurosigma";"Gymnodiniales";0,156049356870969
"Thalassiosira";"Asterionella";0,139477181755389
"Thalassiosira";"Bacillaria";0,115062784910906
"Thalassiosira";"Biddulphia";0,107699602020556
"Thalassiosira";"Chaetoceros";0,169941404742363
"Thalassiosira";"Nitzschia";0,161541835047831
"Thalassiosira";"Odontella";0,180567551767431
"Thalassiosira";"Plagiogramma";0,0990059151353993
"Thalassiosira";"Rhaphoneis";0,121179801367784
"Thalassiosira";"Skeletonema";0,463105620265655
"Thalassiosira";"Thalassionema";0,278526889537529
"Thalassiosira";"Trieres";0,143998241672858
"Thalassiosira";"Lauderia";0,391015484956973
"Thalassiosira";"Trigonium";0,104411706641989
"Thalassiosira";"Dictyocha";0,221450186227221
"Thalassiosira";"Porosira";0,179329633901133
"Thalassiosira";"Torodinium";0,0509257350748509
"Thalassiosira";"Ciliophora.x";0,119434036067484
"Thalassiosira";"Heterocapsa";0,148738624711028
"Thalassiosira";"Amphidinium";0,0650893334587309
"Thalassiosira";"Pennées";0,0516376112492447
"Thalassiosira";"Cryptophyceae.x";0,117232312597769
"Thalassiosira";"Heterosigma";0,0775214195054063
"Thalassiosira";"Brockmanniella";0,188658916531567
"Thalassiosira";"Delphineis";0,179660852623194
"Thalassiosira";"Eutreptiella";0,0873893426916791
"Thalassiosira";"Cylindrotheca";0,0748044486405918
"Asterionella";"Biddulphia";0,0871783483062489
"Asterionella";"Nitzschia";0,0563808133337526
"Asterionella";"Odontella";0,0630259616863017
"Asterionella";"Rhaphoneis";0,0527904628152515
"Asterionella";"Skeletonema";0,11142932979084
"Asterionella";"Trieres";0,132153923949443
"Asterionella";"Lauderia";0,0730095312475977
"Asterionella";"Gymnodinium";0,0543312313089967
"Asterionella";"Euglenoidea";0,125306921949251
"Asterionella";"Dictyocha";0,0890157460945292
"Asterionella";"Porosira";0,069030200236643
"Asterionella";"Scenedesmus";0,113678859645573
"Asterionella";"Heterocapsa";0,0488077424196332
"Asterionella";"Amphidinium";0,0825323194013447
"Asterionella";"Pennées";0,0675052547505137
"Asterionella";"Cryptophyceae.x";0,059239593037219
"Asterionella";"Chlorophyceae";0,100294650767916
"Asterionella";"Brockmanniella";0,0869989421402616
"Bacillaria";"Biddulphia";0,0803018850891091
"Bacillaria";"Odontella";0,13355076725711
"Bacillaria";"Rhaphoneis";0,0926672579387727
"Bacillaria";"Skeletonema";0,0732435682484917
"Bacillaria";"Thalassionema";0,0785024503394794
"Bacillaria";"Lauderia";0,107115560785724
