"v1";"v1_classe";"v2";"v2_classe";"data_edge$asso";"link_genus";"Sign"
"Asterionellopsis";"Bacillariophyceae";"Coscinodiscus";"Bacillariophyceae";0,0734333557741823;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Ditylum";"Bacillariophyceae";0,19628847578028;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Navicula";"Bacillariophyceae";0,070057461786903;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Paralia";"Bacillariophyceae";0,0734426336853421;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Pleurosigma";"Bacillariophyceae";0,267525995923828;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Thalassiosira";"Bacillariophyceae";0,141706071149966;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Biddulphia";"Bacillariophyceae";0,043662270702851;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Chaetoceros";"Bacillariophyceae";0,40526517739851;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Guinardia";"Bacillariophyceae";0,289896744840035;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Melosira";"Bacillariophyceae";0,045073618878742;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Nitzschia";"Bacillariophyceae";0,0659919752290867;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Odontella";"Bacillariophyceae";0,0337539724843149;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Prorocentrum";"Dinophyceae";0,0329484970385037;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Rhizosolenia";"Bacillariophyceae";0,222631385822249;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Skeletonema";"Bacillariophyceae";0,286418410308563;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,249146137436258;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,14067275782257;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Leptocylindrus";"Bacillariophyceae";0,185747076168863;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,136188700217522;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,212255763864915;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,351099162164475;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,0636158444078682;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,35213521271481;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,190272482015659;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,0673353350156637;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";-0,0451637330235922;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,0934375613067707;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,044558220032531;"Bacillariophyceae-Euglenozoa";"+"
"Asterionellopsis";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,120405383572636;"Bacillariophyceae-Dictyochophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Scenedesmus";"Chlorophyta";0,0876291047307124;"Bacillariophyceae-Chlorophyta";"+"
"Asterionellopsis";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,147116133806324;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Tripos";"Dinophyceae";0,0731098739696151;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Bacteriastrum";"Bacillariophyceae";0,222825596417418;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Torodinium";"Dinophyceae";-0,0364268427458771;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Amphidinium";"Dinophyceae";-0,0411158095727742;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Pennées";"Bacillariophyceae";0,101564327581978;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";-0,0507269859685065;"Bacillariophyceae-Cryptophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Alexandrium";"Dinophyceae";-0,0586385279810308;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Ceratium";"Dinophyceae";0,0430315551595828;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Karenia";"Dinophyceae";-0,0323761935195399;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Karlodinium";"Dinophyceae";-0,0441122975647682;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,099244199190446;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Lingulodinium";"Dinophyceae";0,0314937152080961;"Bacillariophyceae-Dinophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Proboscia";"Bacillariophyceae";0,103864897580543;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Dinobryon";"Chrysophyceae";0,114916288852413;"Bacillariophyceae-Chrysophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Oxytoxum";"Dinophyceae";-0,096705834232962;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Archaeperidinium";"Dinophyceae";-0,0394906090382868;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Achnanthes";"Bacillariophyceae";0,0549296049295496;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Eutreptiaceae";"Euglenozoa";0,038109504648885;"Bacillariophyceae-Euglenozoa";"+"
"Asterionellopsis";"Bacillariophyceae";"Hemiaulus";"Bacillariophyceae";0,229521416309534;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Prasinophyceae";"Chlorophyta";0,037962534237047;"Bacillariophyceae-Chlorophyta";"+"
"Asterionellopsis";"Bacillariophyceae";"Lepidodinium";"Dinophyceae";-0,0485961967687116;"Bacillariophyceae-Dinophyceae";"-"
"Asterionellopsis";"Bacillariophyceae";"Thalassionemataceae";"Bacillariophyceae";0,0501864447437465;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Asteromphalus";"Bacillariophyceae";0,0585614553068751;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Entomoneis";"Bacillariophyceae";0,126906974932527;"Bacillariophyceae-Bacillariophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Oscillatoria";"Cyanophyceae";0,0366825622668831;"Bacillariophyceae-Cyanophyceae";"+"
"Asterionellopsis";"Bacillariophyceae";"Lioloma";"Bacillariophyceae";0,0377124454322291;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Ditylum";"Bacillariophyceae";0,0375864975929211;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Paralia";"Bacillariophyceae";0,040788165927811;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Pleurosigma";"Bacillariophyceae";0,106789623285844;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Thalassiosira";"Bacillariophyceae";0,0870376243398704;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Chaetoceros";"Bacillariophyceae";0,0657391826291253;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Guinardia";"Bacillariophyceae";0,0383170755099363;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Melosira";"Bacillariophyceae";0,0386977251043726;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Odontella";"Bacillariophyceae";0,0404605439128013;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Rhizosolenia";"Bacillariophyceae";0,0805770622755767;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Skeletonema";"Bacillariophyceae";0,0657768264028411;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,0806383474804107;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,0668708202283617;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Leptocylindrus";"Bacillariophyceae";0,0430735666343725;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,0463078009823005;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Cerataulina";"Bacillariophyceae";0,0366511493540903;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,0381256480516462;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,0474447798978084;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,0747546632891528;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,0535007330716085;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";0,0340592370209215;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,0553006404437629;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,0651986890100354;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Tripos";"Dinophyceae";0,0482639232807608;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Bacteriastrum";"Bacillariophyceae";0,0580899129940274;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Pennées";"Bacillariophyceae";-0,0333699381592292;"Bacillariophyceae-Bacillariophyceae";"-"
"Coscinodiscus";"Bacillariophyceae";"Cryptophyceae.x";"Cryptophyceae";-0,0493762199745997;"Bacillariophyceae-Cryptophyceae";"-"
"Coscinodiscus";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";-0,0523193865948955;"Bacillariophyceae-Bacillariophyceae";"-"
"Coscinodiscus";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,068061660459201;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Polykrikos";"Dinophyceae";0,0399179013959683;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Gonyaulax";"Dinophyceae";0,062031945582953;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Chrysochromulina";"Haptophyta";0,0725590964755079;"Bacillariophyceae-Haptophyta";"+"
"Coscinodiscus";"Bacillariophyceae";"Karlodinium";"Dinophyceae";0,0379857051318176;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,0421779693706079;"Bacillariophyceae-Euglenozoa";"+"
"Coscinodiscus";"Bacillariophyceae";"Cylindrotheca";"Bacillariophyceae";0,0861739268001499;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Lepidodinium";"Dinophyceae";0,0391257815144785;"Bacillariophyceae-Dinophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Striatella";"Bacillariophyceae";0,0318447333864394;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Thalassionemataceae";"Bacillariophyceae";0,0310071284223698;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Asteromphalus";"Bacillariophyceae";0,0340791841158081;"Bacillariophyceae-Bacillariophyceae";"+"
"Coscinodiscus";"Bacillariophyceae";"Oscillatoria";"Cyanophyceae";0,0368352555214631;"Bacillariophyceae-Cyanophyceae";"+"
"Dinophysis";"Dinophyceae";"Navicula";"Bacillariophyceae";-0,0695457147684916;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Thalassiosira";"Bacillariophyceae";-0,0320190348322401;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Chaetoceros";"Bacillariophyceae";0,0434789009644341;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Guinardia";"Bacillariophyceae";-0,0343160212971136;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Nitzschia";"Bacillariophyceae";-0,0332734760446267;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Odontella";"Bacillariophyceae";-0,035295697280415;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Prorocentrum";"Dinophyceae";0,294519440010595;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Thalassionema";"Bacillariophyceae";-0,0445911759704613;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Lauderia";"Bacillariophyceae";-0,0391614439486527;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Protoperidinium";"Dinophyceae";0,103246215658447;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Cerataulina";"Bacillariophyceae";0,0392136690607108;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Gyrodinium";"Dinophyceae";0,156650990713939;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,0827583096698881;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Gymnodinium";"Dinophyceae";0,175041354057176;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Akashiwo";"Dinophyceae";0,170073783052297;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Diplopsalis";"Dinophyceae";0,118811607173827;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Dictyocha";"Dictyochophyceae";-0,1389966535692;"Dictyochophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Scrippsiella";"Dinophyceae";0,178172380439265;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Tripos";"Dinophyceae";0,0832285754672394;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Katodinium";"Dinophyceae";0,0316712496686094;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Heterocapsa";"Dinophyceae";0,043594135375896;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Amphidinium";"Dinophyceae";0,0576918898076023;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Cryptophyceae.x";"Cryptophyceae";-0,132151417900632;"Cryptophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Alexandrium";"Dinophyceae";0,201046010422869;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Licmophora";"Bacillariophyceae";-0,037405591225637;"Bacillariophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Lithodesmium";"Bacillariophyceae";0,0598570669940905;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Polykrikos";"Dinophyceae";0,168756880857035;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Gonyaulax";"Dinophyceae";0,0596441231997821;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Karenia";"Dinophyceae";0,0909617464524056;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Karlodinium";"Dinophyceae";0,0344196301735099;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Euglena";"Euglenozoa";-0,0394025871711237;"Dinophyceae-Euglenozoa";"-"
"Dinophysis";"Dinophyceae";"Peridinium";"Dinophyceae";0,0964482768915791;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Cylindrotheca";"Bacillariophyceae";0,0305505025422659;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Lingulodinium";"Dinophyceae";0,0536790061328191;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Gymnodiniales";"Dinophyceae";-0,0309507034184459;"Dinophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Proboscia";"Bacillariophyceae";0,0679944973407274;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Archaeperidinium";"Dinophyceae";0,0324659797682079;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Protoceratium";"Dinophyceae";0,0325734331400537;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Phalacroma";"Dinophyceae";0,0444882696842168;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Eutreptiaceae";"Euglenozoa";0,082666149098984;"Dinophyceae-Euglenozoa";"+"
"Dinophysis";"Dinophyceae";"Ebria";"Ebriophyceae";0,050257941520497;"Dinophyceae-Ebriophyceae";"+"
"Dinophysis";"Dinophyceae";"Lepidodinium";"Dinophyceae";0,0397312406980291;"Dinophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Ostreopsis";"Dinophyceae";-0,056110353812627;"Dinophyceae-Dinophyceae";"-"
"Dinophysis";"Dinophyceae";"Asteromphalus";"Bacillariophyceae";0,0485658751250262;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Entomoneis";"Bacillariophyceae";0,0356707784297511;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Hermesinum";"Ebriophyceae";0,0370376864339732;"Dinophyceae-Ebriophyceae";"+"
"Dinophysis";"Dinophyceae";"Thalassiothrix";"Bacillariophyceae";0,0308377232233544;"Bacillariophyceae-Dinophyceae";"+"
"Dinophysis";"Dinophyceae";"Lioloma";"Bacillariophyceae";0,0397103027727852;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Navicula";"Bacillariophyceae";-0,0329181814957726;"Bacillariophyceae-Bacillariophyceae";"-"
"Ditylum";"Bacillariophyceae";"Pleurosigma";"Bacillariophyceae";0,0710626281610505;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Thalassiosira";"Bacillariophyceae";0,184155875677647;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Biddulphia";"Bacillariophyceae";0,0344803645795203;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Chaetoceros";"Bacillariophyceae";0,193857289951321;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Guinardia";"Bacillariophyceae";0,147592862765134;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Melosira";"Bacillariophyceae";0,0396172730680151;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Nitzschia";"Bacillariophyceae";-0,0316798157227514;"Bacillariophyceae-Bacillariophyceae";"-"
"Ditylum";"Bacillariophyceae";"Odontella";"Bacillariophyceae";0,0325007659545244;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Prorocentrum";"Dinophyceae";0,048675181592775;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Skeletonema";"Bacillariophyceae";0,193748079156656;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,0985647632887262;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Lauderia";"Bacillariophyceae";0,067208095298629;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Leptocylindrus";"Bacillariophyceae";0,113727548013387;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Protoperidinium";"Dinophyceae";0,130364487211478;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Dactyliosolen";"Bacillariophyceae";0,184575086482778;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Gyrodinium";"Dinophyceae";0,0340821803211987;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Pseudo-nitzschia";"Bacillariophyceae";0,15418880094881;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Eucampia";"Bacillariophyceae";0,123143455223576;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Diploneis";"Bacillariophyceae";0,0407284353427708;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Gymnodinium";"Dinophyceae";-0,0528562189107046;"Bacillariophyceae-Dinophyceae";"-"
"Ditylum";"Bacillariophyceae";"Akashiwo";"Dinophyceae";-0,0449590177869083;"Bacillariophyceae-Dinophyceae";"-"
"Ditylum";"Bacillariophyceae";"Diplopsalis";"Dinophyceae";0,0707889991550123;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Euglenoidea";"Euglenozoa";0,0338956195085309;"Bacillariophyceae-Euglenozoa";"+"
"Ditylum";"Bacillariophyceae";"Dictyocha";"Dictyochophyceae";0,106265363422789;"Bacillariophyceae-Dictyochophyceae";"+"
"Ditylum";"Bacillariophyceae";"Scenedesmus";"Chlorophyta";0,0764947289123792;"Bacillariophyceae-Chlorophyta";"+"
"Ditylum";"Bacillariophyceae";"Scrippsiella";"Dinophyceae";0,102603586059122;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Bacteriastrum";"Bacillariophyceae";0,089277817163595;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Amphidinium";"Dinophyceae";0,0626393603084978;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Alexandrium";"Dinophyceae";-0,0466959537116847;"Bacillariophyceae-Dinophyceae";"-"
"Ditylum";"Bacillariophyceae";"Licmophora";"Bacillariophyceae";0,0503486881232328;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Lithodesmium";"Bacillariophyceae";0,075475103049313;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Chrysochromulina";"Haptophyta";0,0321066893901104;"Bacillariophyceae-Haptophyta";"+"
"Ditylum";"Bacillariophyceae";"Eutreptiella";"Euglenozoa";0,0386791301300188;"Bacillariophyceae-Euglenozoa";"+"
"Ditylum";"Bacillariophyceae";"Lingulodinium";"Dinophyceae";0,0404401756402342;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Actinocyclus";"Bacillariophyceae";0,0620032525418485;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Proboscia";"Bacillariophyceae";0,142086417543333;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Dinobryon";"Chrysophyceae";0,0604732199984395;"Bacillariophyceae-Chrysophyceae";"+"
"Ditylum";"Bacillariophyceae";"Archaeperidinium";"Dinophyceae";0,0462320773351801;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Phalacroma";"Dinophyceae";0,0358700556071909;"Bacillariophyceae-Dinophyceae";"+"
"Ditylum";"Bacillariophyceae";"Achnanthes";"Bacillariophyceae";0,0622163283968279;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Ebria";"Ebriophyceae";0,0660141099851386;"Bacillariophyceae-Ebriophyceae";"+"
"Ditylum";"Bacillariophyceae";"Hemiaulus";"Bacillariophyceae";0,212280042582581;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Prasinophyceae";"Chlorophyta";0,0458336173885501;"Bacillariophyceae-Chlorophyta";"+"
"Ditylum";"Bacillariophyceae";"Asteromphalus";"Bacillariophyceae";0,040689097906606;"Bacillariophyceae-Bacillariophyceae";"+"
"Ditylum";"Bacillariophyceae";"Oscillatoria";"Cyanophyceae";0,0570251767280199;"Bacillariophyceae-Cyanophyceae";"+"
"Navicula";"Bacillariophyceae";"Pleurosigma";"Bacillariophyceae";0,191044035101026;"Bacillariophyceae-Bacillariophyceae";"+"
"Navicula";"Bacillariophyceae";"Biddulphia";"Bacillariophyceae";0,0759245672892538;"Bacillariophyceae-Bacillariophyceae";"+"
"Navicula";"Bacillariophyceae";"Guinardia";"Bacillariophyceae";0,0419187039182469;"Bacillariophyceae-Bacillariophyceae";"+"
"Navicula";"Bacillariophyceae";"Melosira";"Bacillariophyceae";0,0546583646319411;"Bacillariophyceae-Bacillariophyceae";"+"
"Navicula";"Bacillariophyceae";"Nitzschia";"Bacillariophyceae";0,266940966376186;"Bacillariophyceae-Bacillariophyceae";"+"
"Navicula";"Bacillariophyceae";"Prorocentrum";"Dinophyceae";-0,0407261558462588;"Bacillariophyceae-Dinophyceae";"-"
"Navicula";"Bacillariophyceae";"Rhizosolenia";"Bacillariophyceae";0,123615368889544;"Bacillariophyceae-Bacillariophyceae";"+"
"Navicula";"Bacillariophyceae";"Thalassionema";"Bacillariophyceae";0,0317733390048529;"Bacillariophyceae-Bacillariophyceae";"+"
