"Dim.1";"Dim.2";"Dim.3"
0,276898851443379;0,664287723881817;-0,556787743142815
-1,15310737227022;-4,08227071550893;2,19084854817164
0,874162576564687;0,921355119737533;0,840077210584247
0,21069126031249;-1,54178374698274;1,16705460383941
0,464725623944201;0,0117931471223158;-0,222978720354506
0,970514717346044;-1,22470950638307;0,0711240198314659
0,453469747133852;-0,561111383024058;0,122205179468965
1,12862140365826;-1,70605510400199;-0,0423786306219618
0,638977546904217;-1,58802265018345;-0,70982092356254
1,29061165196142;-1,55688092071205;-0,39588911707315
-1,2562522659166;2,13447523045303;0,180691391835305
-2,5879759230347;2,38576722011371;-0,592915179903456
0,0545669148976494;-1,074264864121;1,59607532641803
-0,201193496587988;1,21928954128944;0,454862242985404
0,742103444997041;-0,858990811204438;0,698439132298639
1,94098862675719;-2,29986560390162;-0,273141367882217
1,82690084638875;-1,04769057671135;-0,83584117033254
-1,83219641949987;-0,399337002377867;2,31868871768519
-0,141487604304976;-1,38241219846132;0,341642094413023
-0,742583977456968;1,33597174616498;-1,16172704594268
-4,89112935968504;1,47486035592706;-0,629422895433775
-2,13849870436373;0,266999174378958;-0,513871157923076
-7,89665498187111;-5,58064997741093;11,3501266193392
-1,81544929253884;-0,365617431748631;-2,17911365176145
-1,29231304896212;-0,247662925016863;0,786511987246619
-1,05021427142676;-2,06438255288401;0,288197603562859
-1,57774686592042;-1,84233679541803;-0,168769665842104
-1,39264371292565;0,486204217344126;-0,50006105452882
-0,342264637176671;-1,18444847846589;1,14755520086863
-0,179652001529663;-0,827127354132963;0,612905819746417
-1,31832193383705;-0,800366107488774;1,33232500621268
-0,446623179916039;3,67091800422379;0,551915997812687
0,0267934825124332;-0,897147111603192;0,290944751469429
-0,259813249932117;-1,7290483230881;0,987267781989904
1,58570047294257;-3,88929360761152;-0,775489374265407
0,793774961803276;0,662744204143089;0,270766566100189
0,607260096651987;-0,831364123397245;0,685129998487132
-1,79027623964723;-0,349856420179997;1,59409021774922
0,05063057667105;-1,87276525363032;0,991624257110278
0,94541719622391;-2,07320535077557;-0,550732446373408
-0,730399814331877;0,0431260823084762;2,05460464113949
-3,18603694904633;3,36449336920419;0,575979857253907
-2,1335543021495;1,7043101013429;1,44514709909161
-3,55774489255309;0,15001660758363;5,5402473575847
-0,769391169074182;0,0660594870893118;-0,285420365609981
-2,99823198876337;-0,517890539829652;-1,00413016202718
-2,70069204550316;-0,3805194821832;0,81483358062847
-3,08206949385179;0,146650781242127;-0,693631045283215
-1,01051746104575;0,158298681121926;-1,77194614874294
-1,70849880391736;1,02885424831863;0,361134402917672
-2,50127109173754;1,32640563264291;0,0724283720442303
-1,73773956397031;-0,63807239921889;-0,300092412574177
-1,11582302436906;0,124058513458721;-0,508700127963785
-0,886984831773491;0,567102117787625;0,733228031092847
-0,855098306089674;-3,87741499345044;-0,451063926929011
-1,54230830185079;-0,0312154736709624;1,02851509561198
1,79872709352157;-0,606843180157463;-0,308187050357926
1,42687036944531;-3,61059881365952;-1,07457407957901
0,11758868571544;-0,22734495726876;0,631203517165187
-1,56595661558916;0,743867979213884;1,36522673921102
-1,09744811479381;-2,03557858988529;-0,14477752619472
0,575076304015364;-0,816208196032233;1,05521646863301
0,284115723286614;-1,857763051601;0,0868458771443307
0,118721875164663;-0,401709916250181;-0,00518167730412743
1,2772377345438;0,26088308912565;0,509739671197598
0,228783667757082;0,12464542668231;-0,133060273654206
0,945614050045237;-3,41345961413306;-0,0345587780409881
1,58046700806789;0,671889382840434;-0,618621862130308
0,894677464498222;0,877494213406537;-0,66789382948785
0,796358270755797;-0,88487199708401;0,57544654141887
0,44137252770196;-1,05385070179435;-0,824213903411022
1,96511146720008;-0,691559657805651;0,213684610254771
-1,34701547846808;0,841707412551823;0,374212076634628
-0,875705632384573;0,441157795368753;-1,73235104204635
-2,48376639972725;2,80603080013665;-1,37840789428745
-1,72093524315133;2,06958574463507;-2,27215370642168
-0,135020027590616;0,528967606307816;-1,63857244009213
-1,77284808132259;0,505573481013382;-1,11723913505743
-0,19130655806367;0,155933285799798;1,04356896899269
0,467174672824391;-0,308043792366042;-1,72301469768126
0,836709224514453;-0,170666495152303;-0,12144029549976
-1,10509290882215;2,39774877147856;-0,660692317425395
-0,250695039998802;-0,663610997447561;1,62968453071921
-0,685411504447813;-2,173418277715;0,267333968072359
-2,56883419750151;0,513441683399706;-0,000269403954142286
1,55074256604606;1,01876052332405;0,312329638775094
0,653478543784886;0,440086226969359;0,814745073216683
1,25275045295811;-0,931191542833577;0,524664781432338
-0,120419284864734;-1,83411789182621;-0,441319204859297
1,26520747978318;-0,571028268669769;0,145749910126905
1,3853234829139;-0,55084659409144;-0,191750047621522
-1,45720550249019;2,65850516586284;-0,82383455220857
1,25322270922037;-0,248546098886226;0,733405358023096
-1,26717707990411;0,97227812061887;0,843490394742504
-0,971877131899026;0,191268313454629;0,500426999104375
-2,23252008062801;0,767085440535911;-0,876027791057121
-1,87268847466278;-3,94619564743437;0,289180739645555
-4,59113247894842;4,44674253981075;-0,643461279560846
-2,60767499602587;3,39781073316411;-1,56650468379241
-0,755804502009429;-0,62681443442333;0,705966816674206
-1,17945565890892;-3,28301878610657;1,17966691641554
-0,78848298593925;1,57997551398172;1,49973363882212
1,06786588220927;0,627509011931042;0,675401952718856
-1,96442408653649;1,6735293293935;2,87114973204568
0,661059112719869;-0,142623734493342;0,366750019534007
0,108464241129523;-0,643870191082955;-0,214164133812817
1,47416630936029;-1,80105000058636;0,213993628338739
0,11708067293343;1,08207178162931;0,141940847893291
0,178387201085346;-1,56613872790409;0,308160385393981
-0,390697068757649;-0,262436693946065;-0,387235091704014
-0,239321920494135;-1,52259519384252;0,60360871473087
1,00880699617326;0,601170217892384;0,809748998871665
1,47175890032264;-0,939539324950892;0,216846242599237
-2,71751582745335;-0,172987964474181;-0,674883838427897
-3,1924305037365;0,960233164877411;4,42454066632723
-1,701784969581;2,28842453307542;-0,287514178083056
-1,65229990719117;0,628166495399813;-0,103823106657055
0,176929892664671;-1,36301619880153;-0,607530095743499
-0,342852024762623;-1,15733446973292;0,126365895756241
-2,51291895124843;2,15961244564612;-0,426861887322292
-2,41363252042454;-0,718703247612025;-0,0593368331710955
0,00404964550974914;1,11626567127429;-0,744078069527985
-2,00147061944317;1,34010808161826;0,166606720244273
1,19490651076959;-0,589452439951269;0,071901589096386
0,29659497931415;-0,837482338216851;0,288631566725356
-0,132363378486086;-0,234821563623827;-0,74114175491842
1,10665521923364;-1,11825315920075;-0,858974284940622
-1,11369106742632;1,59458103039939;-0,0939836688309834
-0,635096790211199;0,192554769901815;-0,57072338297885
1,10335926267907;-0,884702085885467;0,319508791684993
-1,7576246041146;-0,951860053308335;4,08510087715057
1,58128177201794;-0,335014534823799;-1,06713485888997
-0,693009600060341;-0,984165354403619;-0,0294534520718436
2,73153242210912;0,246408801563309;-1,01695921690966
-1,00238270446795;1,36047146690214;0,524794937197589
1,69519133310833;1,0679403038183;-0,613308449107878
-0,169467834534201;-3,91488337196813;0,254751664192411
0,920240817791604;1,06341892655795;-0,30529484043123
1,07653609005528;1,82010097600893;-0,240943636557921
-1,34697305090794;3,20240749015517;-0,749547882814953
0,656200689278413;0,379778651708757;-0,132712240289179
1,10536802977876;0,724818383712938;-0,0518351249048015
1,74159569340138;0,401124294526514;-0,814378094368729
-1,22397455768544;0,66511467572084;-0,908606280067427
-1,72158156615506;0,564783939365859;-1,50219737807847
-2,0836964094826;2,58162782255936;-0,550670130822613
-2,11613504588283;0,36598959524831;-0,960786342897619
-1,11084607377614;1,96000729542287;-0,458385578889027
-0,818568953946743;1,25634880477333;-0,759944956397897
-1,10989428945132;1,80556168780195;-0,381483155498961
-0,549081373556315;0,0981926771688218;-1,20813834379723
-0,589994786017823;-1,59133080731757;-1,01397744977652
1,10625193675846;0,791580175140122;-0,909311843220733
-0,825912506789082;1,63395931158938;-0,835249091513008
1,22940015640456;0,612354043554865;-0,967033809372875
-0,562199963938682;-0,388495612682766;-0,103485448387526
-0,440878425521152;0,58397326773301;0,339744952180742
1,74177389998182;0,299072967627394;-0,27685807261605
1,55092091654225;1,08490262427956;-0,0100177971437672
3,17593690737951;1,30940304897161;-0,854525224382297
2,47415134142779;0,105116649705683;-0,415828275468731
0,0136089043389995;-2,91234254644759;-0,510424545347812
-0,0350563542316392;0,813605387166725;0,839938013739761
0,846950011110937;1,30468496246204;0,76449077116844
-0,371688337112064;1,2517037551839;-0,0137634374778371
2,56912977963723;0,0156195843779688;-0,966028976846397
1,62932516685922;-0,539614736458726;0,022229568989019
1,57719203910335;-0,941467428645083;-0,973523059514828
