"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"PP_BacBac";"PP_BacDino";"PP_DinoDino";"PP_AAutres"
"At so";2009-02-25;22;165;7,5;0,714285714285714;0,144542078579356;6;0,0477685950413223;15;-0,000741238007327136;0,80403817858195;0,789864029666255;2,56363636363636;0,0948037979391025;3;17;0,772727272727273;3;0,136363636363636;2;0,0909090909090909;104;0,63030303030303;28;0,16969696969697;1;0,00606060606060606;32;0,193939393939394;0,585156742430317;0,158269010709134;0,0102989979027237;0,246275248957825
"At so";2009-03-13;26;218;8,38461538461539;0,670769230769231;0,149666155025414;7;0,0686179614510563;16,7692307692308;-0,0110127362271331;0,799845526102059;0,769440654843111;2,80733944954128;0,0919074484125413;4;18;0,692307692307692;4;0,153846153846154;4;0,153846153846154;111;0,509174311926605;37;0,169724770642202;6;0,0275229357798165;64;0,293577981651376;0,466564797889903;0,168074495784403;0,0420689544024589;0,323291751923235
"At so";2009-03-23;29;256;8,82758620689655;0,630541871921182;0,131127923869189;9;0,103080749511719;17,6551724137931;-0,0316249665822705;0,832206567925224;0,702599731062304;2,89453125;0,0681307610359282;3;18;0,620689655172414;7;0,241379310344828;4;0,137931034482759;103;0,40234375;67;0,26171875;16;0,0625;70;0,2734375;0,37953297196757;0,251263245654624;0,074721810949922;0,294481971427884
"At so";2009-04-06;20;119;5,95;0,626315789473684;0,167666438012604;2;0,0775368971117859;11,9;-0,116236972024138;0,801275223592812;0,727785613540197;2,94957983193277;0,0924067130818081;3;11;0,55;4;0,2;5;0,25;32;0,26890756302521;25;0,210084033613445;4;0,0336134453781513;58;0,487394957983193;0,282565442535949;0,188361960512179;0,0374307059500785;0,491641891001794
"At so";2009-04-23;24;179;7,45833333333333;0,648550724637681;0,148547890438623;5;0,0460191629474735;14,9166666666667;-0,00967670631769523;0,804984424479902;0,759156492785794;2,81564245810056;0,0904533174011395;4;14;0,583333333333333;5;0,208333333333333;5;0,208333333333333;63;0,35195530726257;44;0,245810055865922;8;0,0446927374301676;64;0,357541899441341;0,368524678128864;0,218709920072475;0,0572285362001984;0,355536865598463
"At so";2009-05-13;16;89;5,5625;0,741666666666667;0,16561059422674;6;0,0543491983335437;11,125;-0,125665853210527;0,798887181049239;0,801261829652997;2,26966292134831;0,114937746370554;3;9;0,5625;2;0,125;5;0,3125;29;0,325842696629214;12;0,134831460674157;0;0;48;0,539325842696629;0,341151720133159;0,10809071954511;0;0,550757560321731
"At so";2009-05-28;28;263;9,39285714285714;0,695767195767196;0,147744969421846;12;0,0690338157266984;18,7857142857143;-0,0731378647409777;0,800850654543809;0,764537849418486;2,65019011406844;0,0948670000184622;4;19;0,678571428571429;6;0,214285714285714;3;0,107142857142857;120;0,456273764258555;69;0,262357414448669;14;0,0532319391634981;60;0,228136882129278;0,420187721022141;0,244166042530736;0,0591811603254799;0,276465076121643
"At so";2009-06-10;26;239;9,19230769230769;0,735384615384615;0,148389537782286;7;0,0815549447663731;18,3846153846154;-0,0305870383254402;0,804442827532602;0,823851953392735;2,39748953974895;0,10014126147538;3;16;0,615384615384615;7;0,269230769230769;3;0,115384615384615;88;0,368200836820084;74;0,309623430962343;19;0,0794979079497908;58;0,242677824267782;0,360182363106998;0,28749789286969;0,0845553260263873;0,267764417996924
"At so";2009-06-26;33;364;11,030303030303;0,689393939393939;0,144626327812168;7;0,075587187537737;22,0606060606061;0,0972680774955341;0,804474449669263;0,802796173657101;2,68131868131868;0,0935855457128277;4;20;0,606060606060606;9;0,272727272727273;4;0,121212121212121;132;0,362637362637363;113;0,31043956043956;32;0,0879120879120879;87;0,239010989010989;0,353234764508163;0,283271343323988;0,100221574253335;0,263272317914514
"At so";2009-07-22;32;359;11,21875;0,723790322580645;0,135518118048626;7;0,0514932379481848;22,4375;-0,0689523685928142;0,820404822896403;0,8060911212084;2,40947075208914;0,085776105129993;4;21;0,65625;6;0,1875;5;0,15625;152;0,423398328690808;80;0,222841225626741;13;0,0362116991643454;114;0,317548746518106;0,418915978232069;0,201872526874109;0,044463025218243;0,33474846967558
"At so";2009-08-05;28;265;9,46428571428571;0,701058201058201;0,14875324545112;9;0,0823994304022784;18,9285714285714;-0,0685348895541547;0,800345721235336;0,78494623655914;2,5622641509434;0,0977181791228133;3;15;0,535714285714286;8;0,285714285714286;5;0,178571428571429;78;0,294339622641509;81;0,305660377358491;26;0,0981132075471698;80;0,30188679245283;0,311465831443147;0,295975965603236;0,107226421060089;0,285331781893528
"At so";2009-08-19;30;312;10,4;0,717241379310345;0,139801984199031;10;0,0775651298487837;20,8;-0,0448812214818092;0,803191543927661;0,788887169168859;2,54487179487179;0,0970839760867344;3;16;0,533333333333333;8;0,266666666666667;6;0,2;90;0,288461538461538;86;0,275641025641026;26;0,0833333333333333;110;0,352564102564103;0,298001782955628;0,268976100610568;0,0996564365202629;0,333365679913541
"At so";2009-09-07;35;407;11,6285714285714;0,684033613445378;0,136423954515926;10;0,104277719756835;23,2571428571429;-0,0182512801068035;0,812359899953365;0,768250289687138;2,64864864864865;0,0847107220522753;3;22;0,628571428571429;8;0,228571428571429;5;0,142857142857143;155;0,380835380835381;112;0,275184275184275;24;0,058968058968059;116;0,285012285012285;0,388339466970922;0,246824215794793;0,0746607286065754;0,290175588627709
"At so";2009-10-22;26;218;8,38461538461539;0,670769230769231;0,13982619846132;10;0,0582968605336251;16,7692307692308;-0,0443410728234718;0,811203414943976;0,751863096881038;2,6743119266055;0,0863700253467773;3;18;0,692307692307692;3;0,115384615384615;5;0,192307692307692;93;0,426605504587156;35;0,160550458715596;3;0,0137614678899083;87;0,399082568807339;0,411337401792659;0,170961168212455;0,0256416929755893;0,392059737019296
"At so";2009-12-01;32;307;9,59375;0,618951612903226;0,141612848657806;11;0,145417988519772;19,1875;-0,0106386579202763;0,807499785567642;0,721486761710794;2,99674267100977;0,0795057056375568;3;23;0,71875;6;0,1875;3;0,09375;155;0,504885993485342;71;0,231270358306189;12;0,0390879478827362;69;0,224755700325733;0,500290717838914;0,220408323221646;0,04813722781018;0,23116373112926
"At so";2009-12-15;24;175;7,29166666666667;0,634057971014493;0,138749319479698;8;0,110057142857143;14,5833333333333;-0,115356401664696;0,814675480707795;0,699638118214717;2,88571428571429;0,079421875155012;4;18;0,75;3;0,125;3;0,125;97;0,554285714285714;29;0,165714285714286;3;0,0171428571428571;46;0,262857142857143;0,534466614787198;0,197177468598731;0,0325406626799955;0,235815253934076
"At so";2010-01-21;32;318;9,9375;0,641129032258065;0,133674666759334;2;0,0963223369328745;19,875;0,0382297457471438;0,818729092581808;0,745088868101029;2,89937106918239;0,07940033452847;3;21;0,65625;7;0,21875;4;0,125;133;0,418238993710692;81;0,254716981132075;19;0,059748427672956;85;0,267295597484277;0,397455507395584;0,237011052770928;0,0681767710798606;0,297356668753627
"At so";2010-03-03;24;183;7,625;0,66304347826087;0,14367229555309;7;0,0651557227746424;15,25;-0,0235958862346039;0,806617007578345;0,750543084721217;2,85245901639344;0,0893933675954945;3;17;0,708333333333333;2;0,0833333333333333;5;0,208333333333333;97;0,530054644808743;19;0,103825136612022;1;0,00546448087431694;66;0,360655737704918;0,494731142909217;0,124922958757303;0,0135694378433696;0,366776460490109
"At so";2010-03-16;19;120;6,31578947368421;0,701754385964912;0,167060660019296;1;0,0415625;12,6315789473684;-0,0926551088754625;0,780922796939697;0,805023132848645;2,65833333333333;0,114248563177873;3;14;0,736842105263158;2;0,105263157894737;3;0,157894736842105;59;0,491666666666667;21;0,175;1;0,00833333333333333;39;0,325;0,43672248340443;0,16319913769087;0,0126669468317932;0,387411432072907
"At so";2010-04-14;25;198;7,92;0,66;0,158474774781524;6;0,0654142434445464;15,84;-0,0650231580330427;0,792893067443576;0,757643312101911;2,75252525252525;0,0960420907574836;3;15;0,6;5;0,2;5;0,2;78;0,393939393939394;43;0,217171717171717;9;0,0454545454545455;68;0,343434343434343;0,394434026654202;0,212560019320192;0,0490414917107466;0,343964462314859
"At so";2010-04-28;15;92;6,13333333333333;0,876190476190476;0,180065654880143;8;0,0179584120982987;12,2666666666667;-0,204478164322733;0,761352193477737;0,9;1,85869565217391;0,154400365235293;2;9;0,6;3;0,2;3;0,2;32;0,347826086956522;25;0,271739130434783;3;0,0326086956521739;32;0,347826086956522;0,338100443632074;0,272801743929974;0,0480675569571217;0,34103025548083
"At so";2010-05-12;13;46;3,53846153846154;0,58974358974359;0,236287452588776;2;0,145321361058601;7,07692307692308;0,472131147540983;0,764046718704602;0,821656050955414;3,21739130434783;0,134960810022235;2;6;0,461538461538462;4;0,307692307692308;3;0,230769230769231;7;0,152173913043478;12;0,260869565217391;5;0,108695652173913;22;0,478260869565217;0,128833038286212;0,272527914423476;0,106647521051692;0,49199152623862
"At so";2010-05-28;21;148;7,04761904761905;0,704761904761905;0,173442450915266;2;0,0802593133674215;14,0952380952381;-0,129087645360183;0,775473417976549;0,814814814814815;2,59459459459459;0,114783959078413;2;10;0,476190476190476;7;0,333333333333333;4;0,19047619047619;28;0,189189189189189;51;0,344594594594595;16;0,108108108108108;53;0,358108108108108;0,200696701396605;0,315563801768601;0,117432002015682;0,366307494819112
"At so";2010-06-11;16;103;6,4375;0,858333333333333;0,166546071476663;8;0,0174851541144312;12,875;-0,220873084706565;0,764838213411851;0,89047619047619;1,9126213592233;0,149347751676515;2;8;0,5;3;0,1875;5;0,3125;25;0,242718446601942;23;0,223300970873786;3;0,029126213592233;52;0,504854368932039;0,263004685199633;0,230406970233711;0,0389081079350835;0,467680236631572
"At so";2010-06-25;17;112;6,58823529411765;0,823529411764706;0,164433124087349;5;0,00067761479591838;13,1764705882353;-0,154979375368294;0,765440481269447;0,878511235955056;2,0625;0,145270579901512;3;7;0,411764705882353;6;0,352941176470588;4;0,235294117647059;16;0,142857142857143;34;0,303571428571429;12;0,107142857142857;50;0,446428571428571;0,182969748089186;0,308930364630314;0,113065103000843;0,395034784279657
"At so";2010-07-19;23;173;7,52173913043478;0,683794466403162;0,163249276032777;8;0,0649370176083398;15,0434782608696;0,0163122971860312;0,790097540913506;0,783521181500194;2,63005780346821;0,101917322362344;2;9;0,391304347826087;9;0,391304347826087;5;0,217391304347826;23;0,132947976878613;59;0,341040462427746;30;0,173410404624277;61;0,352601156069364;0,16741164753303;0,323270626311671;0,184091644991958;0,325226081163341
"At so";2010-08-12;23;193;8,39130434782609;0,762845849802372;0,148640305916782;4;0,0634513678219549;16,7826086956522;-0,00824274653945164;0,801973367540804;0,854082583048743;2,30569948186529;0,104707127860842;2;11;0,478260869565217;7;0,304347826086957;5;0,217391304347826;39;0,202072538860104;59;0,305699481865285;17;0,0880829015544041;78;0,404145077720207;0,236410127925947;0,281423137560005;0,09679269061977;0,385374043894277
"At so";2010-09-07;25;198;7,92;0,66;0,168656346614353;1;0,0638837873686359;15,84;-0,0687965227796692;0,789601719874482;0,776282853566959;3,00505050505051;0,0950264777855963;4;15;0,6;5;0,2;5;0,2;67;0,338383838383838;43;0,217171717171717;10;0,0505050505050505;78;0,393939393939394;0,330678615528554;0,214768585969849;0,0583878754709313;0,396164923030665
"At so";2010-10-07;15;85;5,66666666666667;0,80952380952381;0,165229058421209;7;0,0622145328719723;11,3333333333333;-0,158599586711173;0,777189660696472;0,851485148514851;2,15294117647059;0,13887732468686;2;9;0,6;2;0,133333333333333;4;0,266666666666667;30;0,352941176470588;13;0,152941176470588;1;0,0117647058823529;41;0,482352941176471;0,36235992879916;0,165577140320106;0,0141062328718034;0,457956698008931
"At so";2010-11-24;17;78;4,58823529411765;0,573529411764706;0,211255642215829;2;0,0871959237343853;9,17647058823529;0,0613191912495883;0,785611384791959;0,738461538461539;3,35897435897436;0,102789543329525;3;12;0,705882352941177;2;0,117647058823529;3;0,176470588235294;39;0,5;5;0,0641025641025641;1;0,0128205128205128;33;0,423076923076923;0,477556124749249;0,0609242874516712;0,0132415150763135;0,448278072722767
"At so";2010-12-21;16;87;5,4375;0,725;0,144349065807703;5;0,0399656493592284;10,875;-0,173977991335957;0,801664919664437;0,783754116355653;2,47126436781609;0,113151737208817;3;14;0,875;0;0;2;0,125;61;0,701149425287356;0;0;0;0;26;0,298850574712644;0,646651710976644;0;0;0,353348289023356
"At so";2011-01-24;21;144;6,85714285714286;0,685714285714286;0,144400856464209;1;0,0485146604938272;13,7142857142857;-0,0122075279755864;0,824937231263545;0,805722891566265;2,71527777777778;0,0862148656601476;3;15;0,714285714285714;3;0,142857142857143;3;0,142857142857143;78;0,541666666666667;18;0,125;3;0,0208333333333333;45;0,3125;0,527656129116137;0,116161380930417;0,024210111586709;0,331972378366738
"At so";2011-02-21;22;158;7,18181818181818;0,683982683982684;0,134211087830601;8;0,0730652139080276;14,3636363636364;-0,00844453184257221;0,825187845710267;0,747616886064458;2,69620253164557;0,0829216484512116;3;15;0,681818181818182;3;0,136363636363636;4;0,181818181818182;81;0,512658227848101;23;0,145569620253165;3;0,0189873417721519;51;0,322784810126582;0,52149181856008;0,153937537348896;0,0224887595545441;0,30208188453648
"At so";2011-03-31;18;120;6,66666666666667;0,784313725490196;0,183856291932252;9;0,0482986111111111;13,3333333333333;-0,138120666294738;0,766161603273198;0,812459016393443;2,26666666666667;0,131949774132732;2;13;0,722222222222222;2;0,111111111111111;3;0,166666666666667;55;0,458333333333333;23;0,191666666666667;1;0,00833333333333333;41;0,341666666666667;0,448475325735087;0,176105825806031;0,0135012287163817;0,3619176197425
"At so";2011-04-07;19;140;7,36842105263158;0,818713450292398;0,171630689866519;8;0,0469132653061225;14,7368421052632;-0,0939934992653226;0,768764513176336;0,852376137512639;2,05;0,132511718334988;2;13;0,684210526315789;3;0,157894736842105;3;0,157894736842105;59;0,421428571428571;35;0,25;3;0,0214285714285714;43;0,307142857142857;0,443993560919089;0,201952118888681;0,020503881911975;0,333550438280255
"At so";2011-04-19;14;70;5;0,769230769230769;0,193337135018217;2;0,0260204081632653;10;-0,0787779893028688;0,764036396308484;0,855869242199108;2,11428571428571;0,14504897388765;2;9;0,642857142857143;2;0,142857142857143;3;0,214285714285714;30;0,428571428571429;16;0,228571428571429;1;0,0142857142857143;23;0,328571428571429;0,445348786953542;0,197879122366567;0,0142448910323689;0,342527199647523
"At so";2011-05-19;16;85;5,3125;0,708333333333333;0,184440765019777;6;0,063598615916955;10,625;-0,177708750561982;0,769701457859265;0,793416572077185;2,52941176470588;0,130861114590508;2;8;0,5;5;0,3125;3;0,1875;16;0,188235294117647;26;0,305882352941176;9;0,105882352941176;34;0,4;0,15590587152133;0,295574077904642;0,117207298333843;0,431312752240185
"At so";2011-06-01;18;108;6;0,705882352941177;0,171565169314358;3;0,0219478737997258;12;0,0447829770126454;0,772655252951303;0,819455252918288;2,61111111111111;0,122503659741379;2;7;0,388888888888889;7;0,388888888888889;4;0,222222222222222;12;0,111111111111111;36;0,333333333333333;17;0,157407407407407;43;0,398148148148148;0,151739011231501;0,308269522503842;0,171417122366071;0,368574343898586
"At so";2011-07-28;20;145;7,25;0,763157894736842;0,168694411474467;7;0,0550772889417361;14,5;-0,0448516953278693;0,786930512124012;0,837311251826595;2,29655172413793;0,114996044471031;2;10;0,5;6;0,3;4;0,2;34;0,23448275862069;48;0,331034482758621;13;0,0896551724137931;50;0,344827586206897;0,271869673982315;0,305018332865525;0,0889992189952709;0,334112774156889
"At so";2011-08-18;25;197;7,88;0,656666666666667;0,151071479880006;1;0,0814115282537556;15,76;-0,036917301990918;0,816826361446557;0,781829613329142;2,7258883248731;0,0841618881108092;2;13;0,52;6;0,24;6;0,24;45;0,228426395939086;52;0,263959390862944;11;0,0558375634517767;89;0,451776649746193;0,248899085039749;0,254231871938256;0,0724563239810563;0,424412719040939
"At so";2011-09-15;21;148;7,04761904761905;0,704761904761905;0,165393623319623;6;0,0949826515704894;14,0952380952381;-0,020441520286349;0,784283506727123;0,798245614035088;2,65540540540541;0,105265951860819;3;15;0,714285714285714;4;0,19047619047619;2;0,0952380952380952;79;0,533783783783784;29;0,195945945945946;5;0,0337837837837838;35;0,236486486486486;0,502878235781116;0,178534967625026;0,0448608326142713;0,273725963979587
