"Code_point_Libelle";"Date";"N_Bac";"P_Bac";"N_Dino";"P_Dino";"N_others";"P_others";"N_BacBac_neg";"P_BacBac_neg_tot";"P_BacBac_neg_neg";"N_BacDino_neg";"P_BacDino_neg_tot";"P_BacDino_neg_neg";"N_DinoDino_neg";"P_DinoDino_neg_tot";"P_DinoDino_neg_neg";"N_OtherA_neg";"P_OtherA_neg_tot";"P_OtherA_neg_neg"
"Point 1 Boulogne";2009-05-05;14;0,736842105263158;2;0,105263157894737;3;0,157894736842105;10;0,0735294117647059;0,714285714285714;2;0,0147058823529412;0,142857142857143;0;0;0;2;0,0147058823529412;0,142857142857143
"Point 1 Boulogne";2009-05-14;9;0,5;5;0,277777777777778;4;0,222222222222222;7;0,0526315789473684;0,466666666666667;5;0,037593984962406;0,333333333333333;0;0;0;3;0,0225563909774436;0,2
"Point 1 Boulogne";2009-05-29;10;0,476190476190476;8;0,380952380952381;3;0,142857142857143;7;0,0419161676646707;0,466666666666667;6;0,0359281437125748;0,4;1;0,00598802395209581;0,0666666666666667;1;0,00598802395209581;0,0666666666666667
"Point 1 Boulogne";2009-06-09;18;0,620689655172414;7;0,241379310344828;4;0,137931034482759;16;0,0477611940298507;0,470588235294118;14;0,0417910447761194;0,411764705882353;0;0;0;4;0,0119402985074627;0,117647058823529
"Point 1 Boulogne";2009-06-23;15;0,681818181818182;5;0,227272727272727;2;0,0909090909090909;16;0,0808080808080808;0,533333333333333;11;0,0555555555555556;0,366666666666667;0;0;0;3;0,0151515151515152;0,1
"Point 1 Boulogne";2009-06-25;15;0,625;6;0,25;3;0,125;19;0,0892018779342723;0,558823529411765;11;0,0516431924882629;0,323529411764706;0;0;0;4;0,0187793427230047;0,117647058823529
"Point 1 Boulogne";2009-07-21;17;0,53125;8;0,25;7;0,21875;19;0,0510752688172043;0,327586206896552;18;0,0483870967741935;0,310344827586207;0;0;0;21;0,0564516129032258;0,362068965517241
"Point 1 Boulogne";2009-07-23;16;0,533333333333333;10;0,333333333333333;4;0,133333333333333;13;0,0349462365591398;0,317073170731707;21;0,0564516129032258;0,51219512195122;1;0,00268817204301075;0,024390243902439;6;0,0161290322580645;0,146341463414634
"Point 1 Boulogne";2009-08-05;9;0,428571428571429;7;0,333333333333333;5;0,238095238095238;1;0,00584795321637427;0,0909090909090909;5;0,0292397660818713;0,454545454545455;1;0,00584795321637427;0,0909090909090909;4;0,0233918128654971;0,363636363636364
"Point 1 Boulogne";2009-08-19;10;0,4;10;0,4;5;0,2;3;0,0122448979591837;0,176470588235294;8;0,0326530612244898;0,470588235294118;1;0,00408163265306122;0,0588235294117647;5;0,0204081632653061;0,294117647058824
"Point 1 Boulogne";2009-08-24;13;0,52;7;0,28;5;0,2;4;0,0168067226890756;0,307692307692308;5;0,0210084033613445;0,384615384615385;1;0,00420168067226891;0,0769230769230769;3;0,0126050420168067;0,230769230769231
"Point 1 Boulogne";2009-09-15;21;0,617647058823529;9;0,264705882352941;4;0,117647058823529;21;0,0518518518518519;0,5;16;0,0395061728395062;0,380952380952381;1;0,00246913580246914;0,0238095238095238;4;0,00987654320987654;0,0952380952380952
"Point 1 Boulogne";2009-09-17;22;0,733333333333333;5;0,166666666666667;3;0,1;25;0,0748502994011976;0,657894736842105;11;0,0329341317365269;0,289473684210526;0;0;0;2;0,00598802395209581;0,0526315789473684
"Point 1 Boulogne";2009-10-06;19;0,59375;8;0,25;5;0,15625;20;0,0516795865633075;0,425531914893617;15;0,0387596899224806;0,319148936170213;1;0,00258397932816537;0,0212765957446809;11;0,0284237726098191;0,234042553191489
"Point 1 Boulogne";2009-10-08;21;0,6;9;0,257142857142857;5;0,142857142857143;24;0,0512820512820513;0,324324324324324;33;0,0705128205128205;0,445945945945946;1;0,00213675213675214;0,0135135135135135;16;0,0341880341880342;0,216216216216216
"Point 1 Boulogne";2009-11-10;19;0,59375;9;0,28125;4;0,125;24;0,0638297872340425;0,347826086956522;29;0,0771276595744681;0,420289855072464;1;0,00265957446808511;0,0144927536231884;15;0,0398936170212766;0,217391304347826
"Point 1 Boulogne";2009-11-17;23;0,696969696969697;6;0,181818181818182;4;0,121212121212121;29;0,071078431372549;0,517857142857143;15;0,0367647058823529;0,267857142857143;1;0,00245098039215686;0,0178571428571429;11;0,0269607843137255;0,196428571428571
"Point 1 Boulogne";2009-12-01;17;0,772727272727273;3;0,136363636363636;2;0,0909090909090909;11;0,0670731707317073;0,5;7;0,0426829268292683;0,318181818181818;0;0;0;4;0,024390243902439;0,181818181818182
"Point 1 Boulogne";2009-12-09;22;0,666666666666667;7;0,212121212121212;4;0,121212121212121;37;0,0885167464114833;0,544117647058823;20;0,0478468899521531;0,294117647058824;1;0,00239234449760766;0,0147058823529412;10;0,0239234449760766;0,147058823529412
"Point 1 Boulogne";2010-03-02;12;0,545454545454545;6;0,272727272727273;4;0,181818181818182;11;0,0578947368421053;0,366666666666667;8;0,0421052631578947;0,266666666666667;1;0,00526315789473684;0,0333333333333333;10;0,0526315789473684;0,333333333333333
"Point 1 Boulogne";2010-03-16;10;0,588235294117647;3;0,176470588235294;4;0,235294117647059;11;0,0916666666666667;0,55;3;0,025;0,15;0;0;0;6;0,05;0,3
"Point 1 Boulogne";2010-04-15;8;0,5;5;0,3125;3;0,1875;1;0,0102040816326531;0,166666666666667;4;0,0408163265306122;0,666666666666667;0;0;0;1;0,0102040816326531;0,166666666666667
"Point 1 Boulogne";2010-04-21;9;0,6;3;0,2;3;0,2;1;0,0125;0,2;3;0,0375;0,6;0;0;0;1;0,0125;0,2
"Point 1 Boulogne";2010-04-29;17;0,62962962962963;7;0,259259259259259;3;0,111111111111111;8;0,0287769784172662;0,307692307692308;14;0,0503597122302158;0,538461538461538;0;0;0;4;0,0143884892086331;0,153846153846154
"Point 1 Boulogne";2010-05-10;17;0,62962962962963;7;0,259259259259259;3;0,111111111111111;23;0,0815602836879433;0,46;16;0,0567375886524823;0,32;0;0;0;11;0,0390070921985816;0,22
"Point 1 Boulogne";2010-05-28;12;0,5;8;0,333333333333333;4;0,166666666666667;7;0,0305676855895196;0,225806451612903;14;0,0611353711790393;0,451612903225806;3;0,0131004366812227;0,0967741935483871;7;0,0305676855895196;0,225806451612903
"Point 1 Boulogne";2010-06-09;7;0,538461538461538;3;0,230769230769231;3;0,230769230769231;2;0,032258064516129;0,333333333333333;1;0,0161290322580645;0,166666666666667;0;0;0;3;0,0483870967741935;0,5
"Point 1 Boulogne";2010-06-24;10;0,526315789473684;6;0,315789473684211;3;0,157894736842105;6;0,0437956204379562;0,4;5;0,0364963503649635;0,333333333333333;0;0;0;4;0,0291970802919708;0,266666666666667
"Point 1 Boulogne";2010-07-23;8;0,470588235294118;7;0,411764705882353;2;0,117647058823529;4;0,0330578512396694;0,444444444444444;4;0,0330578512396694;0,444444444444444;0;0;0;1;0,00826446280991736;0,111111111111111
"Point 1 Boulogne";2010-08-31;19;0,633333333333333;8;0,266666666666667;3;0,1;28;0,0823529411764706;0,482758620689655;23;0,0676470588235294;0,396551724137931;0;0;0;7;0,0205882352941176;0,120689655172414
"Point 1 Boulogne";2010-09-29;11;0,611111111111111;5;0,277777777777778;2;0,111111111111111;13;0,134020618556701;0,565217391304348;5;0,0515463917525773;0,217391304347826;1;0,0103092783505155;0,0434782608695652;4;0,0412371134020619;0,173913043478261
"Point 1 Boulogne";2010-11-19;12;0,8;0;0;3;0,2;9;0,108433734939759;0,642857142857143;0;0;0;0;0;0;5;0,0602409638554217;0,357142857142857
"Point 1 Boulogne";2011-01-18;15;0,681818181818182;4;0,181818181818182;3;0,136363636363636;10;0,0540540540540541;0,4;10;0,0540540540540541;0,4;0;0;0;5;0,027027027027027;0,2
"Point 1 Boulogne";2011-02-09;18;0,692307692307692;4;0,153846153846154;4;0,153846153846154;12;0,048582995951417;0,48;8;0,0323886639676113;0,32;1;0,00404858299595142;0,04;4;0,0161943319838057;0,16
"Point 1 Boulogne";2011-03-29;6;0,352941176470588;7;0,411764705882353;4;0,235294117647059;0;0;0;2;0,0172413793103448;0,2;0;0;0;8;0,0689655172413793;0,8
"Point 1 Boulogne";2011-04-13;9;0,5;6;0,333333333333333;3;0,166666666666667;7;0,0518518518518519;0,538461538461538;3;0,0222222222222222;0,230769230769231;0;0;0;3;0,0222222222222222;0,230769230769231
"Point 1 Boulogne";2011-04-28;7;0,538461538461538;4;0,307692307692308;2;0,153846153846154;3;0,0416666666666667;0,5;2;0,0277777777777778;0,333333333333333;0;0;0;1;0,0138888888888889;0,166666666666667
"Point 1 Boulogne";2011-05-10;7;0,466666666666667;5;0,333333333333333;3;0,2;3;0,032967032967033;0,333333333333333;2;0,021978021978022;0,222222222222222;0;0;0;4;0,043956043956044;0,444444444444444
"Point 1 Boulogne";2011-05-25;10;0,526315789473684;6;0,315789473684211;3;0,157894736842105;6;0,041958041958042;0,352941176470588;5;0,034965034965035;0,294117647058824;0;0;0;6;0,041958041958042;0,352941176470588
"Point 1 Boulogne";2011-05-31;6;0,461538461538462;5;0,384615384615385;2;0,153846153846154;5;0,0694444444444444;0,714285714285714;2;0,0277777777777778;0,285714285714286;0;0;0;0;0;0
"Point 1 Boulogne";2011-06-07;13;0,565217391304348;7;0,304347826086957;3;0,130434782608696;10;0,0471698113207547;0,5;7;0,0330188679245283;0,35;0;0;0;3;0,0141509433962264;0,15
"Point 1 Boulogne";2011-06-27;14;0,583333333333333;7;0,291666666666667;3;0,125;11;0,0495495495495495;0,5;6;0,027027027027027;0,272727272727273;1;0,0045045045045045;0,0454545454545455;4;0,018018018018018;0,181818181818182
"Point 1 Boulogne";2011-07-25;12;0,545454545454545;5;0,227272727272727;5;0,227272727272727;7;0,0380434782608696;0,411764705882353;4;0,0217391304347826;0,235294117647059;0;0;0;6;0,0326086956521739;0,352941176470588
"Point 1 Boulogne";2011-08-10;6;0,428571428571429;5;0,357142857142857;3;0,214285714285714;0;0;0;0;0;0;0;0;0;1;0,0131578947368421;1
"Point 1 Boulogne";2011-09-30;17;0,653846153846154;5;0,192307692307692;4;0,153846153846154;15;0,0541516245487365;0,681818181818182;4;0,0144404332129964;0,181818181818182;0;0;0;3;0,0108303249097473;0,136363636363636
"Point 1 Boulogne";2011-10-27;19;0,678571428571429;7;0,25;2;0,0714285714285714;18;0,0586319218241042;0,620689655172414;10;0,0325732899022801;0,344827586206897;0;0;0;1;0,00325732899022801;0,0344827586206897
"Point 1 Boulogne";2011-11-28;15;0,6;7;0,28;3;0,12;7;0,0294117647058824;0,166666666666667;15;0,0630252100840336;0,357142857142857;0;0;0;20;0,0840336134453782;0,476190476190476
"Point 1 Boulogne";2012-01-24;13;0,8125;1;0,0625;2;0,125;6;0,0638297872340425;0,4;6;0,0638297872340425;0,4;0;0;0;3;0,0319148936170213;0,2
"Point 1 Boulogne";2012-02-28;19;0,76;3;0,12;3;0,12;17;0,0779816513761468;0,586206896551724;7;0,0321100917431193;0,241379310344828;0;0;0;5;0,0229357798165138;0,172413793103448
"Point 1 Boulogne";2012-03-13;17;0,68;5;0,2;3;0,12;10;0,0427350427350427;0,555555555555556;4;0,0170940170940171;0,222222222222222;0;0;0;4;0,0170940170940171;0,222222222222222
"Point 1 Boulogne";2012-03-26;11;0,578947368421053;4;0,210526315789474;4;0,210526315789474;6;0,041958041958042;0,4;3;0,020979020979021;0,2;0;0;0;6;0,041958041958042;0,4
"Point 1 Boulogne";2012-04-24;10;0,588235294117647;4;0,235294117647059;3;0,176470588235294;8;0,0672268907563025;0,727272727272727;1;0,00840336134453781;0,0909090909090909;0;0;0;2;0,0168067226890756;0,181818181818182
"Point 1 Boulogne";2012-05-16;10;0,526315789473684;6;0,315789473684211;3;0,157894736842105;2;0,0136054421768707;0,4;0;0;0;0;0;0;3;0,0204081632653061;0,6
"Point 1 Boulogne";2012-05-24;8;0,727272727272727;2;0,181818181818182;1;0,0909090909090909;2;0,04;0,5;1;0,02;0,25;0;0;0;1;0,02;0,25
"Point 1 Boulogne";2012-06-05;10;0,5;7;0,35;3;0,15;6;0,0346820809248555;0,352941176470588;7;0,0404624277456647;0,411764705882353;0;0;0;4;0,023121387283237;0,235294117647059
"Point 1 Boulogne";2012-06-19;8;0,615384615384615;3;0,230769230769231;2;0,153846153846154;1;0,0131578947368421;1;0;0;0;0;0;0;0;0;0
"Point 1 Boulogne";2012-07-25;9;0,473684210526316;8;0,421052631578947;2;0,105263157894737;2;0,0136054421768707;0,285714285714286;4;0,0272108843537415;0,571428571428571;0;0;0;1;0,00680272108843537;0,142857142857143
"Point 1 Boulogne";2012-08-23;13;0,619047619047619;6;0,285714285714286;2;0,0952380952380952;9;0,0520231213872832;0,5;7;0,0404624277456647;0,388888888888889;1;0,00578034682080925;0,0555555555555556;1;0,00578034682080925;0,0555555555555556
"Point 1 Boulogne";2012-10-24;9;0,5625;4;0,25;3;0,1875;4;0,0384615384615385;0,444444444444444;3;0,0288461538461538;0,333333333333333;0;0;0;2;0,0192307692307692;0,222222222222222
"Point 1 Boulogne";2012-11-16;17;0,68;4;0,16;4;0,16;17;0,0711297071129707;0,472222222222222;10;0,0418410041841004;0,277777777777778;0;0;0;9;0,0376569037656904;0,25
"Point 1 Boulogne";2012-12-12;17;0,708333333333333;5;0,208333333333333;2;0,0833333333333333;9;0,0443349753694581;0,428571428571429;10;0,0492610837438424;0,476190476190476;0;0;0;2;0,00985221674876847;0,0952380952380952
"Point 1 Boulogne";2013-01-25;12;0,6;4;0,2;4;0,2;5;0,033112582781457;0,263157894736842;10;0,0662251655629139;0,526315789473684;0;0;0;4;0,0264900662251656;0,210526315789474
"Point 1 Boulogne";2013-02-26;15;0,652173913043478;3;0,130434782608696;5;0,217391304347826;7;0,0338164251207729;0,466666666666667;3;0,0144927536231884;0,2;0;0;0;5;0,0241545893719807;0,333333333333333
"Point 1 Boulogne";2013-03-14;20;0,666666666666667;6;0,2;4;0,133333333333333;19;0,0572289156626506;0,475;15;0,0451807228915663;0,375;0;0;0;6;0,0180722891566265;0,15
"Point 1 Boulogne";2013-03-27;10;0,555555555555556;5;0,277777777777778;3;0,166666666666667;6;0,0431654676258993;0,666666666666667;1;0,00719424460431655;0,111111111111111;0;0;0;2;0,0143884892086331;0,222222222222222
"Point 1 Boulogne";2013-04-09;12;0,705882352941177;2;0,117647058823529;3;0,176470588235294;8;0,0707964601769911;0,666666666666667;2;0,0176991150442478;0,166666666666667;0;0;0;2;0,0176991150442478;0,166666666666667
"Point 1 Boulogne";2013-04-24;11;0,647058823529412;3;0,176470588235294;3;0,176470588235294;13;0,110169491525424;0,684210526315789;3;0,0254237288135593;0,157894736842105;0;0;0;3;0,0254237288135593;0,157894736842105
"Point 1 Boulogne";2013-05-30;6;0,461538461538462;5;0,384615384615385;2;0,153846153846154;1;0,0135135135135135;0,166666666666667;1;0,0135135135135135;0,166666666666667;0;0;0;4;0,0540540540540541;0,666666666666667
"Point 1 Boulogne";2013-06-20;11;0,523809523809524;8;0,380952380952381;2;0,0952380952380952;13;0,0742857142857143;0,5;9;0,0514285714285714;0,346153846153846;1;0,00571428571428571;0,0384615384615385;3;0,0171428571428571;0,115384615384615
"Point 1 Boulogne";2013-06-26;9;0,5;7;0,388888888888889;2;0,111111111111111;6;0,0431654676258993;0,461538461538462;6;0,0431654676258993;0,461538461538462;0;0;0;1;0,00719424460431655;0,0769230769230769
"Point 1 Boulogne";2013-07-23;18;0,692307692307692;5;0,192307692307692;3;0,115384615384615;26;0,10077519379845;0,553191489361702;13;0,0503875968992248;0,276595744680851;0;0;0;8;0,0310077519379845;0,170212765957447
"Point 1 Boulogne";2013-08-05;11;0,611111111111111;4;0,222222222222222;3;0,166666666666667;9;0,0692307692307692;0,75;2;0,0153846153846154;0,166666666666667;0;0;0;1;0,00769230769230769;0,0833333333333333
"Point 1 Boulogne";2013-08-20;16;0,695652173913043;4;0,173913043478261;3;0,130434782608696;14;0,0660377358490566;0,583333333333333;5;0,0235849056603774;0,208333333333333;0;0;0;5;0,0235849056603774;0,208333333333333
"Point 1 Boulogne";2013-09-27;9;0,642857142857143;2;0,142857142857143;3;0,214285714285714;3;0,038961038961039;0,5;0;0;0;0;0;0;3;0,038961038961039;0,5
"Point 1 Boulogne";2013-11-26;17;0,80952380952381;2;0,0952380952380952;2;0,0952380952380952;17;0,096045197740113;0,653846153846154;6;0,0338983050847458;0,230769230769231;0;0;0;3;0,0169491525423729;0,115384615384615
"Point 1 Boulogne";2013-12-09;17;0,85;2;0,1;1;0,05;21;0,151079136690647;0,724137931034483;6;0,0431654676258993;0,206896551724138;0;0;0;2;0,0143884892086331;0,0689655172413793
"Point 1 Boulogne";2014-01-14;11;0,578947368421053;4;0,210526315789474;4;0,210526315789474;14;0,105263157894737;0,368421052631579;12;0,0902255639097744;0,315789473684211;0;0;0;12;0,0902255639097744;0,315789473684211
"Point 1 Boulogne";2014-03-07;20;0,645161290322581;6;0,193548387096774;5;0,161290322580645;31;0,095679012345679;0,436619718309859;27;0,0833333333333333;0,380281690140845;0;0;0;13;0,0401234567901235;0,183098591549296
"Point 1 Boulogne";2014-03-27;11;0,458333333333333;8;0,333333333333333;5;0,208333333333333;10;0,0473933649289099;0,285714285714286;15;0,0710900473933649;0,428571428571429;0;0;0;10;0,0473933649289099;0,285714285714286
"Point 1 Boulogne";2014-05-16;9;0,529411764705882;5;0,294117647058824;3;0,176470588235294;1;0,0078740157480315;1;0;0;0;0;0;0;0;0;0
"Point 1 Boulogne";2014-05-28;11;0,55;5;0,25;4;0,2;12;0,0764331210191083;0,461538461538462;8;0,0509554140127389;0,307692307692308;0;0;0;6;0,0382165605095541;0,230769230769231
"Point 1 Boulogne";2014-06-17;8;0,444444444444444;6;0,333333333333333;4;0,222222222222222;2;0,0153846153846154;0,25;2;0,0153846153846154;0,25;1;0,00769230769230769;0,125;3;0,0230769230769231;0,375
"Point 1 Boulogne";2014-06-30;12;0,545454545454545;7;0,318181818181818;3;0,136363636363636;10;0,050761421319797;0,384615384615385;10;0,050761421319797;0,384615384615385;0;0;0;6;0,0304568527918782;0,230769230769231
"Point 1 Boulogne";2014-07-22;11;0,55;6;0,3;3;0,15;6;0,0375;0,333333333333333;7;0,04375;0,388888888888889;1;0,00625;0,0555555555555556;4;0,025;0,222222222222222
"Point 1 Boulogne";2014-09-29;9;0,473684210526316;6;0,315789473684211;4;0,210526315789474;9;0,0647482014388489;0,3;11;0,079136690647482;0,366666666666667;0;0;0;10;0,0719424460431655;0,333333333333333
"Point 1 Boulogne";2014-10-27;14;0,666666666666667;4;0,19047619047619;3;0,142857142857143;15;0,0949367088607595;0,6;6;0,0379746835443038;0,24;0;0;0;4;0,0253164556962025;0,16
"Point 1 Boulogne";2014-11-27;18;0,692307692307692;5;0,192307692307692;3;0,115384615384615;17;0,0658914728682171;0,607142857142857;6;0,0232558139534884;0,214285714285714;0;0;0;5;0,0193798449612403;0,178571428571429
"Point 1 Boulogne";2015-01-23;14;0,736842105263158;4;0,210526315789474;1;0,0526315789473684;11;0,0852713178294574;0,523809523809524;8;0,062015503875969;0,380952380952381;0;0;0;2;0,0155038759689922;0,0952380952380952
"Point 1 Boulogne";2015-03-24;14;0,7;3;0,15;3;0,15;14;0,0933333333333333;0,56;5;0,0333333333333333;0,2;0;0;0;6;0,04;0,24
"Point 1 Boulogne";2015-04-08;9;0,5625;5;0,3125;2;0,125;7;0,0736842105263158;0,583333333333333;4;0,0421052631578947;0,333333333333333;0;0;0;1;0,0105263157894737;0,0833333333333333
"Point 1 Boulogne";2015-04-21;13;0,8125;0;0;3;0,1875;5;0,0657894736842105;0,833333333333333;0;0;0;0;0;0;1;0,0131578947368421;0,166666666666667
"Point 1 Boulogne";2015-05-12;8;0,533333333333333;4;0,266666666666667;3;0,2;6;0,0681818181818182;0,6;2;0,0227272727272727;0,2;0;0;0;2;0,0227272727272727;0,2
"Point 1 Boulogne";2015-06-15;13;0,684210526315789;4;0,210526315789474;2;0,105263157894737;11;0,0769230769230769;0,578947368421053;6;0,041958041958042;0,315789473684211;0;0;0;2;0,013986013986014;0,105263157894737
"Point 1 Boulogne";2015-06-26;10;0,714285714285714;3;0,214285714285714;1;0,0714285714285714;3;0,0375;0,75;1;0,0125;0,25;0;0;0;0;0;0
"Point 1 Boulogne";2015-07-16;8;0,533333333333333;5;0,333333333333333;2;0,133333333333333;7;0,0736842105263158;0,368421052631579;9;0,0947368421052632;0,473684210526316;0;0;0;3;0,0315789473684211;0,157894736842105
"Point 1 Boulogne";2015-08-12;13;0,65;5;0,25;2;0,1;7;0,0460526315789474;0,583333333333333;5;0,0328947368421053;0,416666666666667;0;0;0;0;0;0
"Point 1 Boulogne";2015-08-31;14;0,538461538461538;8;0,307692307692308;4;0,153846153846154;14;0,0514705882352941;0,4;16;0,0588235294117647;0,457142857142857;1;0,00367647058823529;0,0285714285714286;4;0,0147058823529412;0,114285714285714
"Point 1 Boulogne";2015-09-25;8;0,727272727272727;1;0,0909090909090909;2;0,181818181818182;4;0,0851063829787234;0,666666666666667;2;0,0425531914893617;0,333333333333333;0;0;0;0;0;0
"Point 1 Boulogne";2015-10-26;13;0,866666666666667;1;0,0666666666666667;1;0,0666666666666667;19;0,246753246753247;0,863636363636364;1;0,012987012987013;0,0454545454545455;0;0;0;2;0,025974025974026;0,0909090909090909
"Point 1 Boulogne";2015-11-12;22;0,88;1;0,04;2;0,08;32;0,140350877192982;0,842105263157895;1;0,0043859649122807;0,0263157894736842;0;0;0;5;0,0219298245614035;0,131578947368421
"Point 1 Boulogne";2016-02-24;10;0,833333333333333;0;0;2;0,166666666666667;6;0,115384615384615;0,75;0;0;0;0;0;0;2;0,0384615384615385;0,25
"Point 1 Boulogne";2016-03-08;15;0,833333333333333;2;0,111111111111111;1;0,0555555555555556;14;0,114754098360656;0,482758620689655;12;0,0983606557377049;0,413793103448276;0;0;0;3;0,0245901639344262;0,103448275862069
"Point 1 Boulogne";2016-03-23;17;0,772727272727273;3;0,136363636363636;2;0,0909090909090909;18;0,101694915254237;0,666666666666667;5;0,0282485875706215;0,185185185185185;0;0;0;4;0,0225988700564972;0,148148148148148
"Point 1 Boulogne";2016-04-04;12;0,631578947368421;4;0,210526315789474;3;0,157894736842105;14;0,0972222222222222;0,538461538461538;7;0,0486111111111111;0,269230769230769;0;0;0;5;0,0347222222222222;0,192307692307692
"Point 1 Boulogne";2016-04-18;9;0,529411764705882;4;0,235294117647059;4;0,235294117647059;5;0,0420168067226891;0,416666666666667;3;0,0252100840336134;0,25;0;0;0;4;0,0336134453781513;0,333333333333333
"Point 1 Boulogne";2016-05-11;9;0,6;3;0,2;3;0,2;7;0,0777777777777778;0,583333333333333;3;0,0333333333333333;0,25;0;0;0;2;0,0222222222222222;0,166666666666667
"Point 1 Boulogne";2016-05-24;4;0,363636363636364;4;0,363636363636364;3;0,272727272727273;1;0,0192307692307692;0,333333333333333;1;0,0192307692307692;0,333333333333333;0;0;0;1;0,0192307692307692;0,333333333333333
"Point 1 Boulogne";2016-06-08;12;0,6;4;0,2;4;0,2;10;0,0680272108843537;0,4;8;0,054421768707483;0,32;0;0;0;7;0,0476190476190476;0,28
"Point 1 Boulogne";2016-06-23;13;0,619047619047619;5;0,238095238095238;3;0,142857142857143;9;0,0520231213872832;0,529411764705882;5;0,0289017341040462;0,294117647058824;0;0;0;3;0,0173410404624277;0,176470588235294
"Point 1 Boulogne";2016-07-04;13;0,590909090909091;6;0,272727272727273;3;0,136363636363636;7;0,0358974358974359;0,4375;5;0,0256410256410256;0,3125;0;0;0;4;0,0205128205128205;0,25
"Point 1 Boulogne";2016-07-18;14;0,56;9;0,36;2;0,08;16;0,0625;0,432432432432432;17;0,06640625;0,459459459459459;0;0;0;4;0,015625;0,108108108108108
"Point 1 Boulogne";2016-08-23;17;0,607142857142857;8;0,285714285714286;3;0,107142857142857;15;0,0474683544303797;0,555555555555556;11;0,0348101265822785;0,407407407407407;0;0;0;1;0,00316455696202532;0,037037037037037
"Point 1 Boulogne";2016-09-05;17;0,68;5;0,2;3;0,12;26;0,103585657370518;0,787878787878788;7;0,0278884462151394;0,212121212121212;0;0;0;0;0;0
"Point 1 Boulogne";2016-09-20;13;0,590909090909091;6;0,272727272727273;3;0,136363636363636;11;0,0558375634517767;0,647058823529412;2;0,0101522842639594;0,117647058823529;0;0;0;4;0,0203045685279188;0,235294117647059
"Point 1 Boulogne";2016-10-06;12;0,545454545454545;7;0,318181818181818;3;0,136363636363636;11;0,0555555555555556;0,423076923076923;10;0,0505050505050505;0,384615384615385;0;0;0;5;0,0252525252525253;0,192307692307692
"Point 1 Boulogne";2016-10-20;11;0,5;7;0,318181818181818;4;0,181818181818182;8;0,0404040404040404;0,571428571428571;3;0,0151515151515152;0,214285714285714;0;0;0;3;0,0151515151515152;0,214285714285714
"Point 1 Boulogne";2016-11-15;12;0,6;4;0,2;4;0,2;10;0,0641025641025641;0,4;5;0,032051282051282;0,2;1;0,00641025641025641;0,04;9;0,0576923076923077;0,36
"Point 1 Boulogne";2016-11-28;18;0,72;2;0,08;5;0,2;16;0,0683760683760684;0,533333333333333;4;0,0170940170940171;0,133333333333333;0;0;0;10;0,0427350427350427;0,333333333333333
"Point 1 Boulogne";2016-12-16;15;0,75;3;0,15;2;0,1;10;0,0657894736842105;0,555555555555556;6;0,0394736842105263;0,333333333333333;0;0;0;2;0,0131578947368421;0,111111111111111
"Point 1 Boulogne";2017-01-05;13;0,8125;1;0,0625;2;0,125;10;0,099009900990099;0,769230769230769;1;0,0099009900990099;0,0769230769230769;0;0;0;2;0,0198019801980198;0,153846153846154
"Point 1 Boulogne";2017-01-17;16;0,761904761904762;2;0,0952380952380952;3;0,142857142857143;8;0,0522875816993464;0,380952380952381;7;0,0457516339869281;0,333333333333333;0;0;0;6;0,0392156862745098;0,285714285714286
"Point 1 Boulogne";2017-02-10;15;0,625;5;0,208333333333333;4;0,166666666666667;15;0,0691244239631336;0,483870967741935;10;0,0460829493087558;0,32258064516129;0;0;0;6;0,0276497695852535;0,193548387096774
"Point 1 Boulogne";2017-03-16;17;0,739130434782609;4;0,173913043478261;2;0,0869565217391304;16;0,0784313725490196;0,516129032258065;11;0,053921568627451;0,354838709677419;0;0;0;4;0,0196078431372549;0,129032258064516
"Point 1 Boulogne";2017-03-30;14;0,666666666666667;4;0,19047619047619;3;0,142857142857143;10;0,0632911392405063;0,714285714285714;3;0,0189873417721519;0,214285714285714;0;0;0;1;0,00632911392405063;0,0714285714285714
"Point 1 Boulogne";2017-04-13;8;0,5;4;0,25;4;0,25;6;0,0571428571428571;0,461538461538462;4;0,0380952380952381;0,307692307692308;0;0;0;3;0,0285714285714286;0,230769230769231
"Point 1 Boulogne";2017-04-24;6;0,5;3;0,25;3;0,25;2;0,0333333333333333;0,666666666666667;0;0;0;0;0;0;1;0,0166666666666667;0,333333333333333
"Point 1 Boulogne";2017-05-09;3;0,3;4;0,4;3;0,3;1;0,0232558139534884;0,5;0;0;0;1;0,0232558139534884;0,5;0;0;0
"Point 1 Boulogne";2017-05-23;8;0,444444444444444;7;0,388888888888889;3;0,166666666666667;9;0,0708661417322835;0,391304347826087;10;0,078740157480315;0,434782608695652;2;0,015748031496063;0,0869565217391304;2;0,015748031496063;0,0869565217391304
"Point 1 Boulogne";2017-06-14;13;0,590909090909091;6;0,272727272727273;3;0,136363636363636;13;0,065989847715736;0,433333333333333;11;0,0558375634517767;0,366666666666667;1;0,0050761421319797;0,0333333333333333;5;0,0253807106598985;0,166666666666667
"Point 1 Boulogne";2017-06-28;15;0,652173913043478;5;0,217391304347826;3;0,130434782608696;19;0,0883720930232558;0,558823529411765;8;0,0372093023255814;0,235294117647059;1;0,00465116279069767;0,0294117647058824;6;0,027906976744186;0,176470588235294
