"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"PP_BacBac";"PP_BacDino";"PP_DinoDino";"PP_AAutres"
"Loguivy";2012-07-09;19;84;4,42105263157895;0,491228070175439;0,126746192205934;6;0,207695578231293;8,8421052631579;-0,143656455448314;0,846858932716886;0,589519650655022;3,86904761904762;0,0756345791987854;3;14;0,736842105263158;2;0,105263157894737;3;0,157894736842105;47;0,55952380952381;11;0,130952380952381;1;0,0119047619047619;25;0,297619047619048;0,669238127619477;0,105982436913231;0,00568559091116101;0,21909384455613
"Loguivy";2012-07-24;21;112;5,33333333333333;0,533333333333333;0,120296753015836;5;0,162786989795918;10,6666666666667;0,0425055928411633;0,835112867970522;0,650602409638554;3,65178571428571;0,0751529113755862;3;14;0,666666666666667;4;0,19047619047619;3;0,142857142857143;52;0,464285714285714;25;0,223214285714286;4;0,0357142857142857;31;0,276785714285714;0,580878222762512;0,153942079461135;0,0408195305244535;0,2243601672519
"Loguivy";2012-08-06;20;117;5,85;0,61578947368421;0,110234916399463;6;0,121374826503032;11,7;-0,0456758752769408;0,829102946209492;0,690729483282675;3,18803418803419;0,0847171632952708;3;13;0,65;4;0,2;3;0,15;50;0,427350427350427;29;0,247863247863248;6;0,0512820512820513;32;0,273504273504274;0,521378298706571;0,213198405624524;0,0557923529608284;0,209630942708077
"Loguivy";2012-08-21;20;117;5,85;0,61578947368421;0,112402032522328;7;0,11523851267441;11,7;-0,0403276622558241;0,835430080821187;0,668981481481482;3,08547008547009;0,0822850732879406;2;13;0,65;3;0,15;4;0,2;46;0,393162393162393;24;0,205128205128205;3;0,0256410256410256;44;0,376068376068376;0,506295196712413;0,199623337039406;0,0222870764175747;0,271794389830606
"Loguivy";2012-09-04;16;65;4,0625;0,541666666666667;0,132189202388991;4;0,149230769230769;8,125;-0,00487685930261227;0,829123798720577;0,647058823529412;3,46153846153846;0,0946003200367918;3;11;0,6875;2;0,125;3;0,1875;34;0,523076923076923;11;0,169230769230769;1;0,0153846153846154;19;0,292307692307692;0,638305086094273;0,10348702101773;0,0148899066229867;0,243317986265011
"Loguivy";2012-10-08;15;65;4,33333333333333;0,619047619047619;0,137061982845447;4;0,182721893491124;8,66666666666667;7,18855581925706e-05;0,821448864226763;0,715909090909091;3,06153846153846;0,106246450911064;2;12;0,8;1;0,0666666666666667;2;0,133333333333333;40;0,615384615384615;7;0,107692307692308;0;0;18;0,276923076923077;0,725866066126384;0,121792229982341;0;0,152341703891275
"Loguivy";2012-10-23;14;55;3,92857142857143;0,604395604395604;0,130869843793996;5;0,210743801652893;7,85714285714286;-0,0282258064516134;0,828985466105756;0,71969696969697;2,98181818181818;0,107651647271773;2;11;0,785714285714286;2;0,142857142857143;1;0,0714285714285714;33;0,6;10;0,181818181818182;1;0,0181818181818182;11;0,2;0,666598625388013;0,170118141394768;0,0496145702954987;0,11366866292172
"Loguivy";2012-11-06;14;56;4;0,615384615384615;0,118795425558473;5;0,162627551020408;8;-0,0496524329692208;0,862282810746554;0,669902912621359;3,07142857142857;0,0999079991000957;2;12;0,857142857142857;0;0;2;0,142857142857143;40;0,714285714285714;0;0;0;0;16;0,285714285714286;0,810550236315059;0;0;0,189449763684941
"Loguivy";2012-11-19;11;37;3,36363636363636;0,672727272727273;0,11448198481387;4;0,04163623082542;6,72727272727273;-0,273719563392105;0,870887149360926;0,690265486725664;2,7027027027027;0,127725181463966;3;9;0,818181818181818;0;0;2;0,181818181818182;26;0,702702702702703;0;0;0;0;11;0,297297297297297;0,788592271127167;0;0;0,211407728872833
"Loguivy";2012-12-03;14;48;3,42857142857143;0,527472527472527;0,128139555292866;2;0,200520833333333;6,85714285714286;-0,101895734597158;0,842550993005715;0,652597402597403;3,70833333333333;0,103182087821194;2;12;0,857142857142857;1;0,0714285714285714;1;0,0714285714285714;34;0,708333333333333;6;0,125;0;0;8;0,166666666666667;0,756093579110755;0,143256074502614;0;0,100650346386631
"Loguivy";2012-12-18;9;23;2,55555555555556;0,638888888888889;0,142921014264537;3;0,101134215500945;5,11111111111111;-0,0310344827586198;0,853640412329084;0,63;2,52173913043478;0,159843928994748;2;9;1;0;0;0;0;23;1;0;0;0;0;0;0;1;0;0;0
"Loguivy";2013-01-08;9;21;2,33333333333333;0,583333333333333;0,156082087116241;1;0,125850340136055;4,66666666666667;0,124999999999998;0,833772736193785;0,689655172413793;3,19047619047619;0,163180013472823;2;8;0,888888888888889;1;0,111111111111111;0;0;20;0,952380952380952;1;0,0476190476190476;0;0;0;0;0,981625603466404;0,018374396533596;0;0
"Loguivy";2013-01-21;14;36;2,57142857142857;0,395604395604396;0,183145306814674;2;0,222222222222222;5,14285714285714;0,025454545454547;0,852136881248835;0,527272727272727;5,61111111111111;0,0975242560899749;2;11;0,785714285714286;1;0,0714285714285714;2;0,142857142857143;22;0,611111111111111;4;0,111111111111111;0;0;10;0,277777777777778;0,702555701053279;0,142230868366379;0;0,155213430580341
"Loguivy";2013-02-18;16;66;4,125;0,55;0,113680891911088;6;0,178948576675849;8,25;-0,125073476585465;0,85036622391175;0,62970297029703;3,45454545454545;0,0901171305148722;2;12;0,75;2;0,125;2;0,125;38;0,575757575757576;12;0,181818181818182;1;0,0151515151515152;15;0,227272727272727;0,648745327147914;0,185229857031426;0,0339947402607666;0,132030075559894
"Loguivy";2013-03-05;14;45;3,21428571428571;0,494505494505495;0,150888852409154;4;0,161975308641975;6,42857142857143;-0,275120578778133;0,850428626229712;0,549618320610687;4;0,098640457352755;3;9;0,642857142857143;3;0,214285714285714;2;0,142857142857143;21;0,466666666666667;11;0,244444444444444;3;0,0666666666666667;10;0,222222222222222;0,539150093711525;0,234968046800351;0,0758185163511996;0,150063343136925
"Loguivy";2013-03-18;18;85;4,72222222222222;0,555555555555556;0,131680299872957;4;0,157508650519031;9,44444444444444;0,0282962271697099;0,850840901949798;0,659685863874346;3,57647058823529;0,0792648918073368;2;16;0,888888888888889;1;0,0555555555555556;1;0,0555555555555556;70;0,823529411764706;5;0,0588235294117647;0;0;10;0,117647058823529;0,858299781909491;0,0707929578322837;0;0,0709072602582248
"Loguivy";2013-04-03;20;115;5,75;0,605263157894737;0,110804678621428;8;0,113837429111531;11,5;-0,0248086440381338;0,850455749365211;0,665871121718377;3,2;0,0749642362791024;2;16;0,8;2;0,1;2;0,1;77;0,669565217391304;14;0,121739130434783;1;0,00869565217391304;23;0,2;0,721004924025465;0,145091926087172;0,0241724496798842;0,109730700207479
"Loguivy";2013-04-16;26;177;6,80769230769231;0,544615384615385;0,121327629459287;7;0,149462159660379;13,6153846153846;0,0415799012802711;0,840440011858102;0,670886075949367;3,61581920903955;0,0640881973682525;3;19;0,730769230769231;5;0,192307692307692;2;0,0769230769230769;102;0,576271186440678;38;0,214689265536723;10;0,0564971751412429;27;0,152542372881356;0,623367809625803;0,176311440611904;0,108920323427013;0,0914004263352798
"Loguivy";2013-04-29;26;174;6,69230769230769;0,535384615384615;0,109601430649615;6;0,168648434403488;13,3846153846154;0,0513576104867766;0,854037696081554;0,650570676031607;3,67816091954023;0,0599689201327969;3;20;0,769230769230769;4;0,153846153846154;2;0,0769230769230769;104;0,597701149425287;34;0,195402298850575;6;0,0344827586206897;30;0,172413793103448;0,625413349835153;0,198824667512463;0,076696131132255;0,0990658515201283
"Loguivy";2013-05-13;22;134;6,09090909090909;0,58008658008658;0,131198612041525;6;0,173730229449766;12,1818181818182;0,0900049589509039;0,826502835312267;0,714375;3,41044776119403;0,0781788800989308;2;18;0,818181818181818;3;0,136363636363636;1;0,0454545454545455;87;0,649253731343284;29;0,216417910447761;3;0,0223880597014925;15;0,111940298507463;0,685450864085201;0,198767843548114;0,0533358944792273;0,0624453978874573
"Loguivy";2013-05-28;22;133;6,04545454545455;0,575757575757576;0,10233758997195;7;0,161541070721918;12,0909090909091;0,0163504550362509;0,853408310497466;0,673940949935815;3,49624060150376;0,072094944328767;2;20;0,909090909090909;1;0,0454545454545455;1;0,0454545454545455;110;0,827067669172932;11;0,0827067669172932;0;0;12;0,0902255639097744;0,860588997776667;0,102851687504716;0;0,0365593147186167
"Loguivy";2013-06-11;22;142;6,45454545454545;0,614718614718615;0,102885985365984;6;0,087879389010117;12,9090909090909;0,0370939547034958;0,838570669815689;0,700840336134454;3,1056338028169;0,0813146804649337;3;16;0,727272727272727;3;0,136363636363636;3;0,136363636363636;74;0,52112676056338;29;0,204225352112676;3;0,0211267605633803;36;0,253521126760563;0,646493585936921;0,194703264552527;0,0362553246907083;0,122547824819844
"Loguivy";2013-06-18;20;132;6,6;0,694736842105263;0,115162022129773;3;0,018853305785124;13,2;0,0849106007331487;0,82855554244541;0,798260869565217;2,64393939393939;0,0942030045523488;3;13;0,65;5;0,25;2;0,1;53;0,401515151515151;41;0,310606060606061;10;0,0757575757575758;28;0,212121212121212;0,463249952949919;0,296395377200523;0,1239133851154;0,116441284734159
"Loguivy";2013-07-01;20;117;5,85;0,61578947368421;0,115309479741414;5;0,0950763386660822;11,7;0,229625195690212;0,821677980817002;0,768613138686131;3,17094017094017;0,0956092599392642;2;15;0,75;3;0,15;2;0,1;61;0,521367521367521;30;0,256410256410256;3;0,0256410256410256;23;0,196581196581197;0,602117405859035;0,257265449627165;0,0373208879542197;0,10329625655958
"Loguivy";2013-07-15;24;171;7,125;0,619565217391304;0,115869781141693;6;0,102322082008139;14,25;0,169198785189001;0,829239352720554;0,734719334719335;3,17543859649123;0,0808319334945847;2;16;0,666666666666667;5;0,208333333333333;3;0,125;78;0,456140350877193;44;0,257309941520468;10;0,0584795321637427;39;0,228070175438596;0,536454757504032;0,247488923822002;0,0915454116839982;0,124510906989968
"Loguivy";2013-07-30;25;171;6,84;0,57;0,110318719543119;8;0,173061796792175;13,68;0,0178627884919391;0,837738432636785;0,679419525065963;3,51461988304094;0,0700209267466244;3;17;0,68;6;0,24;2;0,08;83;0,485380116959064;51;0,298245614035088;15;0,087719298245614;22;0,128654970760234;0,522150286698036;0,284529104377525;0,125606439704421;0,067714169220017
"Loguivy";2013-08-13;21;119;5,66666666666667;0,566666666666667;0,102066133121007;4;0,11796483299202;11,3333333333333;0,0186149904125147;0,849346262702469;0,685586258401792;3,48739495798319;0,0765289767568135;3;17;0,80952380952381;2;0,0952380952380952;2;0,0952380952380952;78;0,65546218487395;19;0,159663865546218;1;0,00840336134453781;21;0,176470588235294;0,725831668675985;0,169142854929481;0,0102304187697944;0,0947950576247398
"Loguivy";2013-08-27;24;169;7,04166666666667;0,61231884057971;0,104827474124809;5;0,105160883722559;14,0833333333333;0,0460420880725601;0,833571379759201;0,728535353535353;3,29585798816568;0,0813699286333213;2;15;0,625;6;0,25;3;0,125;66;0,390532544378698;51;0,301775147928994;15;0,0887573964497041;37;0,218934911242604;0,467952472090159;0,301861603019951;0,11702290150634;0,113163023383551
"Loguivy";2013-09-09;19;109;5,73684210526316;0,637426900584795;0,103113634822564;5;0,0929214712566281;11,4736842105263;-0,066707370257299;0,848147207942146;0,701331114808652;2,92660550458716;0,0857925368953594;2;14;0,736842105263158;2;0,105263157894737;3;0,157894736842105;59;0,541284403669725;18;0,165137614678899;1;0,00917431192660551;31;0,284403669724771;0,65718110824406;0,176308291342937;0,0110807971124397;0,155429803300563
"Loguivy";2013-09-24;15;59;3,93333333333333;0,561904761904762;0,132597760721534;5;0,191180695202528;7,86666666666667;-0,165463955098769;0,830133123988809;0,670506912442396;3,42372881355932;0,102603634461384;2;14;0,933333333333333;0;0;1;0,0666666666666667;52;0,88135593220339;0;0;0;0;7;0,11864406779661;0,961831431663723;0;0;0,0381685683362766
"Loguivy";2013-10-15;15;68;4,53333333333333;0,647619047619048;0,111431283936156;6;0,127054498269896;9,06666666666667;-0,0858516483516471;0,859073078531495;0,697916666666667;2,79411764705882;0,0960890425973553;2;11;0,733333333333333;2;0,133333333333333;2;0,133333333333333;37;0,544117647058823;13;0,191176470588235;1;0,0147058823529412;17;0,25;0,654061309168762;0,189271804536855;0,0191389190228807;0,137527967271502
"Loguivy";2013-10-29;17;89;5,23529411764706;0,654411764705882;0,10350687620234;5;0,109519000126247;10,4705882352941;0,0231884057971001;0,854729525305314;0,728089887640449;2,86516853932584;0,0880617604079226;2;11;0,647058823529412;3;0,176470588235294;3;0,176470588235294;40;0,449438202247191;15;0,168539325842697;3;0,0337078651685393;31;0,348314606741573;0,538466766558444;0,18717187748604;0,0662370834760313;0,208124272479484
"Loguivy";2013-11-12;19;104;5,47368421052632;0,608187134502924;0,112784900669592;7;0,127958579881657;10,9473684210526;0,0281024177000686;0,850508125196408;0,676252319109462;3,17307692307692;0,0786114425704766;2;14;0,736842105263158;3;0,157894736842105;2;0,105263157894737;56;0,538461538461538;23;0,221153846153846;3;0,0288461538461538;22;0,211538461538462;0,583130473837506;0,233017984132254;0,0500831775623122;0,133768364467928
"Loguivy";2013-11-26;17;80;4,70588235294118;0,588235294117647;0,121724853616529;6;0,142734375;9,41176470588235;-0,104507181773153;0,865643290437081;0,649441340782123;3,2125;0,0820966153559154;3;14;0,823529411764706;1;0,0588235294117647;2;0,117647058823529;59;0,7375;5;0,0625;0;0;16;0,2;0,804507886777798;0,0661076122376197;0;0,129384500984582
"Loguivy";2013-12-09;17;78;4,58823529411765;0,573529411764706;0,103977370720793;6;0,204388560157791;9,17647058823529;0,00195848021934518;0,878119975859403;0,627272727272727;3,16666666666667;0,0797448985782039;2;12;0,705882352941177;3;0,176470588235294;2;0,117647058823529;42;0,538461538461538;13;0,166666666666667;3;0,0384615384615385;20;0,256410256410256;0,594381080757231;0,185709583587319;0,0596894379820746;0,160219897673376
"Loguivy";2014-01-06;12;39;3,25;0,590909090909091;0,127855661002701;4;0,148586456278764;6,5;-0,0643036386449171;0,856603610092093;0,647577092511013;3;0,116887924436742;2;11;0,916666666666667;1;0,0833333333333333;0;0;34;0,871794871794872;5;0,128205128205128;0;0;0;0;0,847073124814519;0,152926875185481;0;0
"Loguivy";2014-01-21;17;77;4,52941176470588;0,566176470588235;0,125540308247042;6;0,184769775678867;9,05882352941176;-0,116671334764883;0,860824996580708;0,669683257918552;3,55844155844156;0,0824934306281937;3;14;0,823529411764706;1;0,0588235294117647;2;0,117647058823529;53;0,688311688311688;6;0,0779220779220779;0;0;18;0,233766233766234;0,77518947243243;0,0944763768625004;0;0,13033415070507
"Loguivy";2014-02-10;14;54;3,85714285714286;0,593406593406593;0,123191860288865;4;0,151063100137174;7,71428571428571;-0,0390390390390331;0,853583515805219;0,713178294573643;3,24074074074074;0,101142265843408;3;10;0,714285714285714;2;0,142857142857143;2;0,142857142857143;35;0,648148148148148;5;0,0925925925925926;1;0,0185185185185185;13;0,240740740740741;0,710179373737226;0,0709674396748739;0,04246210936005;0,17639107722785
"Loguivy";2014-02-24;12;39;3,25;0,590909090909091;0,157575734789615;3;0,185075608152531;6,5;0,0340110905730191;0,822060243123814;0,681222707423581;3,15384615384615;0,123762782228787;2;11;0,916666666666667;1;0,0833333333333333;0;0;35;0,897435897435897;4;0,102564102564103;0;0;0;0;0,885624398497376;0,114375601502624;0;0
"Loguivy";2014-03-10;14;45;3,21428571428571;0,494505494505495;0,149553406512603;3;0,211111111111111;6,42857142857143;-0,208920187793426;0,837456388310369;0,563218390804598;4,17777777777778;0,10144735540483;2;10;0,714285714285714;3;0,214285714285714;1;0,0714285714285714;22;0,488888888888889;14;0,311111111111111;3;0,0666666666666667;6;0,133333333333333;0,568943992549664;0,274308413704349;0,106453607583527;0,0502939861624604
"Loguivy";2014-03-24;17;73;4,29411764705882;0,536764705882353;0,131603667603097;4;0,187183336460874;8,58823529411765;-0,00814181181078188;0,855618207797872;0,691927512355848;3,9041095890411;0,0826583831029298;3;12;0,705882352941177;2;0,117647058823529;3;0,176470588235294;45;0,616438356164384;6;0,0821917808219178;1;0,0136986301369863;21;0,287671232876712;0,685473382856155;0,0947255159888608;0,0394414558882723;0,180359645266712
"Loguivy";2014-04-07;16;67;4,1875;0,558333333333333;0,129596218051064;4;0,136333259077745;8,375;-0,0405453467694093;0,858479634222885;0,64326375711575;3,46268656716418;0,0872704077612053;2;10;0,625;4;0,25;2;0,125;28;0,417910447761194;19;0,283582089552239;6;0,0895522388059701;14;0,208955223880597;0,455596522833427;0,244126090119499;0,171838869797642;0,128438517249432
"Loguivy";2014-04-22;16;66;4,125;0,55;0,115102414689648;5;0,105945821854913;8,25;-0,0876247821264441;0,866814556379033;0,642857142857143;3,62121212121212;0,0856918895190739;3;10;0,625;3;0,1875;3;0,1875;30;0,454545454545455;11;0,166666666666667;3;0,0454545454545455;22;0,333333333333333;0,473703442020762;0,134612222883807;0,121052683919955;0,270631651175475
"Loguivy";2014-05-06;16;69;4,3125;0,575;0,105406046762714;6;0,122558286074354;8,625;-0,0675835392715185;0,868717773988399;0,62589928057554;3,59420289855072;0,0860462337114406;2;11;0,6875;3;0,1875;2;0,125;35;0,507246376811594;16;0,231884057971014;3;0,0434782608695652;15;0,217391304347826;0,552884329622028;0,229785112941902;0,0825547989021536;0,134775758533916
"Loguivy";2014-05-20;19;93;4,89473684210526;0,543859649122807;0,141682572500822;4;0,117181177014684;9,78947368421053;0,283937037739427;0,82402065062842;0,724944320712695;3,65591397849462;0,0857051729545117;3;9;0,473684210526316;7;0,368421052631579;3;0,157894736842105;20;0,21505376344086;27;0,290322580645161;21;0,225806451612903;25;0,268817204301075;0,262810096034114;0,246378644043712;0,347267662236793;0,14354359768538
"Loguivy";2014-06-03;16;66;4,125;0,55;0,13085805661333;5;0,223025711662075;8,25;0,0107663077897412;0,835350399207519;0,668639053254438;3,5;0,0936455790275218;2;12;0,75;3;0,1875;1;0,0625;36;0,545454545454545;18;0,272727272727273;3;0,0454545454545455;9;0,136363636363636;0,6463373246262;0,216620943064568;0,0513386370423284;0,0857030952669041
"Loguivy";2014-06-24;15;82;5,46666666666667;0,780952380952381;0,116398288792681;5;0,0225312314098751;10,9333333333333;-0,162360227077231;0,785367286858919;0,848203939745075;2,4390243902439;0,138432371899827;2;9;0,6;5;0,333333333333333;1;0,0666666666666667;28;0,341463414634146;33;0,402439024390244;10;0,121951219512195;11;0,134146341463415;0,397297122979206;0,348117549142044;0,188522929090857;0,0660623987878932
"Loguivy";2014-07-07;23;162;7,04347826086957;0,640316205533597;0,101747289530966;6;0,0602232891327541;14,0869565217391;-0,00192149524654626;0,838746502920881;0,738461538461539;2,95061728395062;0,0823547355822292;3;13;0,565217391304348;7;0,304347826086957;3;0,130434782608696;50;0,308641975308642;55;0,339506172839506;21;0,12962962962963;36;0,222222222222222;0,359172485748186;0,326951917234349;0,200378247913574;0,113497349103891
"Loguivy";2014-07-21;23;171;7,43478260869565;0,675889328063241;0,10463091468479;9;0,0781608016141719;14,8695652173913;-0,0144842662747962;0,824414799575235;0,756647864625302;2,84795321637427;0,0912819434424856;3;14;0,608695652173913;6;0,260869565217391;3;0,130434782608696;66;0,385964912280702;51;0,298245614035088;15;0,087719298245614;39;0,228070175438596;0,446053505876363;0,291397442084365;0,15040868967833;0,112140362360942
"Loguivy";2014-08-04;22;142;6,45454545454545;0,614718614718615;0,0999109717849318;4;0,0621652449910731;12,9090909090909;-0,0221455066289626;0,839182704456005;0,710916072408118;3,16197183098592;0,0842436948681661;3;14;0,636363636363636;5;0,227272727272727;3;0,136363636363636;56;0,394366197183099;42;0,295774647887324;8;0,0563380281690141;36;0,253521126760563;0,5087564153996;0,289985445883291;0,0698830709760335;0,131375067741075
"Loguivy";2014-08-18;27;205;7,59259259259259;0,584045584045584;0,103722523459622;8;0,120749553837002;15,1851851851852;0,134369720055095;0,834677006126895;0,686616244656363;3,32682926829268;0,0730543017564693;3;18;0,666666666666667;7;0,259259259259259;2;0,0740740740740741;91;0,44390243902439;63;0,307317073170732;20;0,0975609756097561;31;0,151219512195122;0,482419028808154;0,285125345417129;0,154897714618674;0,0775579111560424
"Loguivy";2014-09-15;24;163;6,79166666666667;0,590579710144928;0,106444466142276;7;0,104501486695021;13,5833333333333;0,118483524737605;0,832577502489291;0,703618873110399;3,25153374233129;0,0789783728407633;3;17;0,708333333333333;5;0,208333333333333;2;0,0833333333333333;79;0,484662576687117;46;0,282208588957055;10;0,0613496932515337;28;0,171779141104294;0,55864195723583;0,27546333939772;0,0902631600862503;0,0756315432801999
"Loguivy";2014-09-30;20;107;5,35;0,563157894736842;0,108975650410025;6;0,166608437418115;10,7;0,126968416511226;0,817485005527518;0,701438848920863;3,5981308411215;0,0892767652030896;2;16;0,8;2;0,1;2;0,1;65;0,607476635514019;16;0,149532710280374;1;0,00934579439252336;25;0,233644859813084;0,726794318000673;0,150104309881664;0,0168980240765258;0,106203348041137
"Loguivy";2014-10-14;19;98;5,15789473684211;0,573099415204678;0,11572044252862;4;0,161547271970013;10,3157894736842;0,05992143585737;0,843710530724323;0,688980432543769;3,42857142857143;0,0824553829345782;3;14;0,736842105263158;3;0,157894736842105;2;0,105263157894737;51;0,520408163265306;22;0,224489795918367;3;0,0306122448979592;22;0,224489795918367;0,602817616793841;0,233799616377946;0,0413058592643621;0,122076907563851
"Loguivy";2014-10-28;20;110;5,5;0,578947368421053;0,103548106096489;8;0,158636363636364;11;-0,0824108241082373;0,87842875724137;0,642105263157895;3,06363636363636;0,0687641283048343;2;15;0,75;3;0,15;2;0,1;64;0,581818181818182;21;0,190909090909091;2;0,0181818181818182;23;0,209090909090909;0,688375071199025;0,159260482661182;0,0218274153679213;0,130537030771872
"Loguivy";2014-11-18;17;73;4,29411764705882;0,536764705882353;0,0919142587557674;5;0,141396134359167;8,58823529411765;-0,0622123236822576;0,876807521869127;0,618968386023295;3,72602739726027;0,0803141183898156;3;14;0,823529411764706;1;0,0588235294117647;2;0,117647058823529;49;0,671232876712329;4;0,0547945205479452;0;0;20;0,273972602739726;0,75296178061194;0,0953699780549506;0;0,151668241333109
"Loguivy";2014-12-15;11;39;3,54545454545455;0,709090909090909;0,119677026558763;5;0,0355029585798817;7,09090909090909;-0,235066941297632;0,871875649070341;0,741035856573705;2,30769230769231;0,128289051590446;2;10;0,909090909090909;0;0;1;0,0909090909090909;34;0,871794871794872;0;0;0;0;5;0,128205128205128;0,915792105189036;0;0;0,0842078948109641
"Loguivy";2015-01-13;13;43;3,30769230769231;0,551282051282051;0,163619270782644;3;0,156571119524067;6,61538461538461;0,205320877335498;0,842926632058975;0,699248120300752;3,53488372093023;0,109084310458308;2;12;0,923076923076923;1;0,0769230769230769;0;0;40;0,930232558139535;3;0,0697674418604651;0;0;0;0;0,918280323922336;0,0817196760776638;0;0
"Loguivy";2015-01-26;18;80;4,44444444444444;0,522875816993464;0,126606902961276;7;0,2371875;8,88888888888889;0,0688259109311803;0,832468000236475;0,625;3,95;0,082801195755576;2;15;0,833333333333333;2;0,111111111111111;1;0,0555555555555556;60;0,75;11;0,1375;1;0,0125;8;0,1;0,710402672740003;0,180602073597324;0,0310170483121215;0,0779782053505518
"Loguivy";2015-02-10;18;89;4,94444444444444;0,581699346405229;0,125160032082351;7;0,176429743719227;9,88888888888889;-0,0804024278706223;0,843182299753236;0,689238210399033;3,25842696629213;0,0823911495723409;2;16;0,888888888888889;1;0,0555555555555556;1;0,0555555555555556;73;0,820224719101124;6;0,0674157303370786;0;0;10;0,112359550561798;0,861411356710087;0,0765414044868573;0;0,0620472388030558
"Loguivy";2015-02-23;14;54;3,85714285714286;0,593406593406593;0,129579246845873;3;0,135631001371742;7,71428571428571;-0,0945651296131782;0,856887223952863;0,702770780856423;3,2962962962963;0,100968031863062;2;12;0,857142857142857;1;0,0714285714285714;1;0,0714285714285714;46;0,851851851851852;3;0,0555555555555556;0;0;5;0,0925925925925926;0,903949377736248;0,0532905737337233;0;0,0427600485300286
"Loguivy";2015-03-10;16;65;4,0625;0,541666666666667;0,129490916163643;5;0,170059171597633;8,125;0,000863557858375508;0,862128252961856;0,593814432989691;3,30769230769231;0,0862306808269201;3;14;0,875;1;0,0625;1;0,0625;54;0,830769230769231;5;0,0769230769230769;0;0;6;0,0923076923076923;0,878022907713989;0,0768553740839556;0;0,0451217182020553
"Loguivy";2015-03-23;18;78;4,33333333333333;0,509803921568627;0,127135351626967;5;0,204388560157791;8,66666666666667;-0,025766495909473;0,859120276267002;0,562197092084006;3,62820512820513;0,0760351301050857;2;15;0,833333333333333;2;0,111111111111111;1;0,0555555555555556;58;0,743589743589744;9;0,115384615384615;1;0,0128205128205128;10;0,128205128205128;0,770604997780346;0,116331452325097;0,0236820441295728;0,0893815057649842
"Loguivy";2015-04-13;20;108;5,4;0,568421052631579;0,111664208413124;6;0,114026063100137;10,8;0,05235678027556;0,844616795164925;0,641696750902527;3,35185185185185;0,0764010034911711;3;16;0,8;2;0,1;2;0,1;71;0,657407407407407;14;0,12962962962963;1;0,00925925925925926;22;0,203703703703704;0,737340557042951;0,112846269216199;0,0289704206678292;0,120842753073021
"Loguivy";2015-04-27;19;105;5,52631578947368;0,614035087719298;0,129057802124813;5;0,123219954648526;11,0526315789474;0,074533040081414;0,823529269891858;0,717099373321397;3,15238095238095;0,0892395039056608;3;14;0,736842105263158;3;0,157894736842105;2;0,105263157894737;59;0,561904761904762;22;0,20952380952381;3;0,0285714285714286;21;0,2;0,620940552120145;0,18294591233682;0,0548321399763068;0,141281395566728
"Loguivy";2015-05-11;18;90;5;0,588235294117647;0,116971030631912;5;0,0921604938271605;10;-0,0328638497652593;0,855135140427102;0,65625;3,11111111111111;0,0805334408848537;3;12;0,666666666666667;5;0,277777777777778;1;0,0555555555555556;43;0,477777777777778;29;0,322222222222222;9;0,1;9;0,1;0,470597426631783;0,244119861018227;0,137203552907705;0,148079159442286
"Loguivy";2015-06-22;22;145;6,59090909090909;0,627705627705628;0,134419159966497;5;0,119334126040428;13,1818181818182;0,15300808946448;0,833774790635187;0,75039661554733;3,01379310344828;0,0782120541073069;3;14;0,636363636363636;6;0,272727272727273;2;0,0909090909090909;61;0,420689655172414;45;0,310344827586207;15;0,103448275862069;24;0,16551724137931;0,439341339491076;0,259849576116272;0,163397371547458;0,137411712845194
"Loguivy";2015-07-06;21;126;6;0,6;0,123325305849965;6;0,172052154195011;12;0,185260001249506;0,827850265798658;0,730559345156889;3,22222222222222;0,0840861355006603;2;15;0,714285714285714;3;0,142857142857143;3;0,142857142857143;66;0,523809523809524;23;0,182539682539683;3;0,0238095238095238;34;0,26984126984127;0,579254430325052;0,212888409351034;0,057166270706946;0,150690889616968
"Loguivy";2015-07-21;20;114;5,7;0,6;0,134754803316907;5;0,111111111111111;11,4;0,114469146283227;0,839221751197832;0,722525331254871;3,09649122807018;0,0808213103337153;3;14;0,7;4;0,2;2;0,1;54;0,473684210526316;33;0,289473684210526;6;0,0526315789473684;21;0,184210526315789;0,474220267663183;0,269965249320118;0,0964775761179154;0,159336906898784
"Loguivy";2015-08-11;20;127;6,35;0,668421052631579;0,116369883048441;6;0,0783991567983136;12,7;-0,0102926519887612;0,819264188624387;0,745697896749522;2,86614173228346;0,097322287027533;3;15;0,75;3;0,15;2;0,1;68;0,535433070866142;29;0,228346456692913;3;0,0236220472440945;27;0,21259842519685;0,583182329195888;0,247328339143358;0,0339230481587914;0,135566283501963
